,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
553,553,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Höre nun auf wider die göttliche Vorsicht zu murren!,61,113,character_speech,1,11,,"
       Liebenthal.
      ",#liebenthal,216.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
554,554,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Aber man berichtete mir, Sie wären mit Herrn Oront bereits vermählt worden.",0,83,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,217.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
555,555,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Beynahe dem Anscheine nach.",0,35,character_speech,1,11,,"
       Sophie.
      ",#sophie,218.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
556,556,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Dazu fehlte sonst nichts, als mein einziges Jawort, welches ich nicht geben konnte.",36,119,character_speech,1,11,,"
       Sophie.
      ",#sophie,218.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
557,557,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Ich weigerte mich also.,120,143,character_speech,1,11,,"
       Sophie.
      ",#sophie,218.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
558,558,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Er bath, er drohte, er beschwur mich mit Zähren um Gegenliebe.",144,206,character_speech,1,11,,"
       Sophie.
      ",#sophie,218.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
559,559,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Inniglich überzeugt, daß er der Mann meines Herzens nicht sey, schlug ich seine Hand, seine albernen Forderungen aus, verhöhnte seine Drohungen, und – er sperrte mich ein.",207,378,character_speech,1,11,,"
       Sophie.
      ",#sophie,218.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
560,560,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Da er aber sah, daß ich unerschüttert bey meinen Entschluß beharrte, entließ er mich aus meinem Kerker, gab mir mehr Freyheit; aber doch so, daß ich nie aus seinen Augen, noch von seiner Seite weichen konnte.",379,587,character_speech,1,11,,"
       Sophie.
      ",#sophie,218.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
561,561,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Armes, gutes Mädchen!",0,29,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,219.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
562,562,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Eines Tages schlug mir der Unhold einen Spaziergang vor, den ich mit erzwungener Heiterkeit annahm.",0,107,character_speech,1,11,,"
       Sophie.
      ",#sophie,220.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
563,563,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Als wir so aus dem Hause giengen, begegnete ihm einer seiner Freunde und verfiel mit ihm in eine lange Unterredung, welche von grosser Wichtigkeit seyn mußte, weil er meiner gänzlich vergaß.",108,298,character_speech,1,11,,"
       Sophie.
      ",#sophie,220.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
564,564,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Ich ersah meinen Vortheil, schlich mich heimlich davon, und lief gerade zu meiner Freundin, in der Absicht, meinen Karl dort zu finden.",299,434,character_speech,1,11,,"
       Sophie.
      ",#sophie,220.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
565,565,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"– Aber, leider vernahm ich; daß derselbe schon eine geraume Zeit abwesend war.",435,513,character_speech,1,11,,"
       Sophie.
      ",#sophie,220.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
566,566,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Ich entfloh in meiner Raserey, ohne zu wißen wohin, kam von ohngefähr in dieses Dorf, und kehrte gegenüber in dem Gasthof ein, wo ich meinen Karl öfters aus und eingehen gesehen habe.",514,697,character_speech,1,11,,"
       Sophie.
      ",#sophie,220.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
567,567,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,–,698,699,character_speech,1,11,,"
       Sophie.
      ",#sophie,220.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
568,568,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Holdes Mädchen!",0,23,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,221.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
569,569,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"welch ein glückseliges Ohngefähr, das Sie hieher führte!",24,80,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,221.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
570,570,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,–,81,82,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,221.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
571,571,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Ich gerieth also auf den Gedanken, mich unbekannt hier aufzuhalten, kaufte diese Kleidung von einem reisenden Handwerksburschen, zog sie an, und gab mich für einen Schuhknecht aus.",0,188,character_speech,1,11,,"
       Sophie.
      ",#sophie,222.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
572,572,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"In dem Augenblick; als Sie eintraten, überfiel mich ein plötzlicher Schauder, der mich beynahe aller meiner Sinne beraubt.",189,311,character_speech,1,11,,"
       Sophie.
      ",#sophie,222.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
573,573,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,–,312,313,character_speech,1,11,,"
       Sophie.
      ",#sophie,222.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
574,574,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Welch ein Zufall für so ein reizendes Mädchen!",0,54,character_speech,1,11,,"
       Liebenthal.
      ",#liebenthal,223.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
575,575,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Nicht wahr?",0,19,character_speech,1,11,,"
       Röschen.
      ",#röschen,224.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
576,576,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"ein Mädchen ist um eines Mannes willen so vieles im Stande zu unternehmen, und ihr Undankbaren seyd oft so grausam, uns statt des Dankes, mit Meineid, Untreue und Tyranei zu lohnen.",20,201,character_speech,1,11,,"
       Röschen.
      ",#röschen,224.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
577,577,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Nun mag der fühllose Orant allen seinen Kräften aufbieten, sie noch einmal zu überlisten; es soll ihm gewiß nicht wieder gelingen, diese Theure meiner Brust zu entreissen.",0,179,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,225.0,UNKNOWN,despair,negative,emotions of anxiety,comedy,KK
578,578,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,– Liebe Schwester!,180,198,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,225.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
579,579,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"trage doch Sorge für sie, daß sie andere Kleider bekömmt.",199,256,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,225.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
580,580,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Ja, von Herzen gern.",0,28,character_speech,1,11,,"
       Marthe.
      ",#marthe,226.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
581,581,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Kommen sie nur mit mir.,29,52,character_speech,1,11,,"
       Marthe.
      ",#marthe,226.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
582,582,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Haben sie nur noch ein wenig Geduld.",0,44,character_speech,1,11,,"
       Johann.
      ",#johann,227.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
583,583,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Diesen Zufall könnten wir, wie ich glaube, reichlich benutzen.",45,107,character_speech,1,11,,"
       Johann.
      ",#johann,227.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
584,584,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Aber auf welche Weise?",0,30,character_speech,1,11,,"
       Liebenthal.
      ",#liebenthal,228.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
585,585,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Ich dächte, wir könnten Meister-Knieriemen eine derbe Nase drehn.",0,73,character_speech,1,11,,"
       Johann.
      ",#johann,229.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
586,586,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (aufgebracht)",0,21,stage_direction,1,11,speech_part,,#marthe,230.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
587,587,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Wie?",0,12,character_speech,1,11,,"
       Marthe.
      ",#marthe,230.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
588,588,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Was sagt er?,13,25,character_speech,1,11,,"
       Marthe.
      ",#marthe,230.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
589,589,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,was will er meinen Mann thun?,26,55,character_speech,1,11,,"
       Marthe.
      ",#marthe,230.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
590,590,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Nein; da ist’s aus.,56,75,character_speech,1,11,,"
       Marthe.
      ",#marthe,230.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
591,591,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Wer meinen Mann was thut, hat mit mir zu thun: obwohl er mich mit seiner barbarischen Eifersucht Tag und Nacht quällt, so bin ich doch überzeugt, daß er mich liebt –",76,241,character_speech,1,11,,"
       Marthe.
      ",#marthe,230.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
592,592,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Nur nicht so hitzig, so hitzig ’s ist ja nicht so böse gemeint.",0,71,character_speech,1,11,,"
       Johann.
      ",#johann,231.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
593,593,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Laß dich doch berichten, liebe Schwester!",0,49,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,232.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
594,594,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Ich stehe dir gut dafür, daß deinem Mann kein Härrchen gekrümmt werden soll.",50,126,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,232.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
595,595,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Nur ruhig, meine Beste, es soll ihm nichts geschehen.",0,61,character_speech,1,11,,"
       Liebenthal.
      ",#liebenthal,233.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
596,596,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Wir wollen ihn ja nur von seiner tollen Eifersucht heilen, und jene Operationen, die wir mit ihm vornehmen werden sind ja lauter Spaß.",0,142,character_speech,1,11,,"
       Johann.
      ",#johann,234.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
597,597,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Eija, wenn’s so ist, so können sie den alten brummenden Bären tanzend machen, wie sie wollen; nur nichts zu leide.",0,122,character_speech,1,11,,"
       Marthe.
      ",#marthe,235.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
598,598,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Es soll ihm gewiß nichts geschehen.",0,43,character_speech,1,11,,"
       Johann.
      ",#johann,236.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
599,599,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Nun, Sie reizender Schuhknecht.",44,75,character_speech,1,11,,"
       Johann.
      ",#johann,236.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
600,600,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
        (zu Sophien)",0,21,stage_direction,1,11,inner_speech,,#johann,236.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
601,601,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       haben schon die Gewogenheit, ihr Liebhaberröllchen fortzuspielen, und sich in die Frau Meisterin verliebt zu stellen; er wird es alsogleich bemerken, und so nach unsern Wunsche in die Falle gehen.",0,204,character_speech,1,11,,"
       Johann.
      ",#johann,236.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
602,602,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Armen!,205,211,character_speech,1,11,,"
       Johann.
      ",#johann,236.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
603,603,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (zu Sophien)",0,20,stage_direction,1,11,speech_part,,#blumhaim,237.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
604,604,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Werden Sie es wohl auf sich nehmen, zum Behuf der Ausführung unseres Spaßes etwas beyzutragen?",0,102,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,237.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
605,605,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Sie können auch dadurch das Wohl Ihres Freundes, und die Ruhe Ihrer Schwester befördern.",103,191,character_speech,1,11,,"
       Blumhaim.
      ",#blumhaim,237.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
606,606,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Sie können noch fragen, ob ich will?",0,44,character_speech,1,11,,"
       Sophie.
      ",#sophie,238.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
607,607,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Sie wünschen, daß ich meine Rolle noch weiter spiele, und ich erbiete mich gänzlich zu ihren Diensten.",45,147,character_speech,1,11,,"
       Sophie.
      ",#sophie,238.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
608,608,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Ob ich aber die Rolle eines Liebhabers, so wie sie, zu spielen wißen werde, darüber sollen sie entscheiden.",148,255,character_speech,1,11,,"
       Sophie.
      ",#sophie,238.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
609,609,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,–,256,257,character_speech,1,11,,"
       Sophie.
      ",#sophie,238.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
610,610,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Was ist ein Frauenzimmer, das Wiz und Verstand besitzt, nicht alles im Stande, besonders, wenn sie von dem Liebling ihrer Seele aufgefordert und unterrichtet wird.",0,171,character_speech,1,11,,"
       Johann.
      ",#johann,239.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
611,611,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Doch mich däucht, ich höre Jemanden.",172,208,character_speech,1,11,,"
       Johann.
      ",#johann,239.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
612,612,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Lüstig fort in dies Nebenzimmer hinein; es darf Niemand hier bleiben, als die Frau und der Schuhknecht.",209,312,character_speech,1,11,,"
       Johann.
      ",#johann,239.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
613,613,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (tanzt zur Thüre herein, trollt aber gleich wieder ab, nachdem er folgendes zu sich selbst gesprochen hat.)",0,115,stage_direction,1,11,speech_part,,#maxl,240.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
614,614,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Aha aha!",0,16,character_speech,1,11,,"
       Maxl.
      ",#maxl,240.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
615,615,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Hab mir’s gleich knödeln lassen, daß das saubre Bandl beisammen seyn wird.",17,91,character_speech,1,11,,"
       Maxl.
      ",#maxl,240.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
616,616,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Der Schuhknecht halt auch wieder dabei!,92,131,character_speech,1,11,,"
       Maxl.
      ",#maxl,240.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
617,617,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Sehen alle miteinander aus, als ob man einen Galgen abgeraumt hätte.",132,200,character_speech,1,11,,"
       Maxl.
      ",#maxl,240.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
618,618,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"– Jetzt ist’s die höchste Zeit, daß ich als Kurier den Master die Nachricht bring, sonst wird das verdächtige Komplot noch größer.",201,331,character_speech,1,11,,"
       Maxl.
      ",#maxl,240.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
619,619,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Der wird eine süße, saure Milchpapen machen, wann ich mit meiner Erzählung anfang.",332,414,character_speech,1,11,,"
       Maxl.
      ",#maxl,240.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
620,620,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (tanzt ab)",0,18,stage_direction,1,11,speech_part,,#maxl,240.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
621,621,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Was der dumme Schlingel daher lullt, daß er dem Meister die Nachricht von unser Versammlung bringen will; wart Galgenvogel dir sollen die Flügel gestutzt werden.",0,169,character_speech,1,11,,"
       Johann.
      ",#johann,241.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
622,622,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"– Itzt nur geschwind aus dem Staub, daß wir nicht beysammen getroffen werden.",170,247,character_speech,1,11,,"
       Johann.
      ",#johann,241.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
623,623,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Allons, so gehn wir.",0,28,character_speech,1,11,,"
       Liebenthal.
      ",#liebenthal,242.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
624,624,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Wir sind einmal im Werk, und müssens vollenden –",29,77,character_speech,1,11,,"
       Liebenthal.
      ",#liebenthal,242.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
625,625,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (Liebenthal mit Blumhaim und Röschen ab.)",0,49,stage_direction,1,11,speech_part,,#liebenthal,242.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
626,626,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (zu Sophien und Marthen)",0,32,stage_direction,1,11,speech_part,,#johann,243.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
627,627,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Nur recht brühsiedheiß verliebt, wie ein Auerhaan in einer Sulz!",0,72,character_speech,1,11,,"
       Johann.
      ",#johann,243.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
628,628,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Sie müßen sich ganze Seen von Liebesflammen ins Gesicht speien.,73,136,character_speech,1,11,,"
       Johann.
      ",#johann,243.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
629,629,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"– Denn je feuriger Sie sich stellen, desto besser wird unser Plan gelingen.",137,212,character_speech,1,11,,"
       Johann.
      ",#johann,243.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
630,630,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
        (lachend)",0,18,stage_direction,1,11,inner_speech,,#johann,243.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
631,631,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Hahaha!",0,15,character_speech,1,11,,"
       Johann.
      ",#johann,243.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
632,632,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"der Meister wird sich kreuzen und segnen, wenn er so ein süßes Buttergesicht zum Schwägerlein zu bekommen wähnen wird.",16,134,character_speech,1,11,,"
       Johann.
      ",#johann,243.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
633,633,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (ab)",0,12,stage_direction,1,11,speech_part,,#johann,243.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
634,634,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
      Marthe.",0,14,stage_direction,1,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
635,635,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Sophie.,15,22,stage_direction,1,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
636,636,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Kasper und Maxl,",23,39,stage_direction,1,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
637,637,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
      (behorchen beide)",0,24,stage_direction,1,12,pre_speech,,,,,"admiration, reverence",positive,emotions of affection,comedy,KK
638,638,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (für sich)",0,18,stage_direction,1,12,speech_part,,#maxl,244.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
639,639,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Ja, ja; wann die Katz aus dem Haus ist, so haben die Mäuß ihren heiligen Tag; da gehts just auch so.",0,108,character_speech,1,12,,"
       Maxl.
      ",#maxl,244.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
640,640,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Wo denn die andern hingepurzelt seyn müssen?,109,153,character_speech,1,12,,"
       Maxl.
      ",#maxl,244.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
641,641,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Zuletzt glaubt’s der Meister nicht einmal, das zwey Regimenter hier im Quartier waren.",154,240,character_speech,1,12,,"
       Maxl.
      ",#maxl,244.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
642,642,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (umarmt Marthen)",0,24,stage_direction,1,12,speech_part,,#sophie,245.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
643,643,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       So, geliebteste Meisterin!",0,34,character_speech,1,12,,"
       Sophie.
      ",#sophie,245.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
644,644,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,können wir’s ungestört treiben; können uns alle Süßigkeiten zu Gute thun.,35,108,character_speech,1,12,,"
       Sophie.
      ",#sophie,245.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
645,645,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"Die Abwesenheit des närrischen eifersüchtigen Meisters hat tausendfache Herzenslust für uns; denn ist er zu Haus, so geht ohnehin die ganze Welt für uns in der tieffsten Trauer –",109,287,character_speech,1,12,,"
       Sophie.
      ",#sophie,245.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
646,646,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Mein Gott!",0,18,character_speech,1,12,,"
       Marthe.
      ",#marthe,246.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
647,647,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,das ist wirklich wahr.,19,41,character_speech,1,12,,"
       Marthe.
      ",#marthe,246.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
648,648,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,Der alte eifersüchtige Scheißer hat alle Teufeln im Leib: er poltert und lärmt und schreit und murrt und pfnurt und rumort den ganzen Tag ohne End und Ziel.,42,198,character_speech,1,12,,"
       Marthe.
      ",#marthe,246.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
649,649,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (leise zu Kasper)",0,25,stage_direction,1,12,speech_part,,#maxl,247.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
650,650,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Hessa!",0,14,character_speech,1,12,,"
       Maxl.
      ",#maxl,247.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
651,651,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,hat’s der Master g’hört?,15,39,character_speech,1,12,,"
       Maxl.
      ",#maxl,247.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
652,652,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,die Lob- und Ehrenred geht’n Master an.,40,79,character_speech,1,12,,"
       Maxl.
      ",#maxl,247.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
653,653,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       (für sich)",0,18,stage_direction,1,12,speech_part,,#kasper,248.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
654,654,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       O die verdammte Bogaschi!",0,33,character_speech,1,12,,"
       Kasper.
      ",#kasper,248.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
655,655,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"So geht’s, wenn das gekrönnte Haupt vom Haus abwesend ist!",34,92,character_speech,1,12,,"
       Kasper.
      ",#kasper,248.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
656,656,Kasperl/Huber_Der eifersüchtige Schuster_korr.csv,"
       Hier ist meine Hand!",0,28,character_speech,1,12,,"
       Sophie.
      ",#sophie,249.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
