,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
610,610,GerDracor/pfeil-lucie-woodvil.xml,"Wählen Sie meinen Abscheu, wählen Sie meine Freundschaft.",406,463,character_speech,2,2,,AMALIE.,#amalie,123.0,FEMALE,friendship,positive,emotions of affection
611,611,GerDracor/pfeil-lucie-woodvil.xml,"Sie wissen
              die einzige Bedingung, unter welcher ich Ihnen die letztere überlassen kann.",464,565,character_speech,2,2,,AMALIE.,#amalie,123.0,FEMALE,no_annotation,no_annotation,no_annotation
612,612,GerDracor/pfeil-lucie-woodvil.xml,Wollen Sie die Freude zwener hoffenden Väter vergeblich sein lassen?,0,68,character_speech,2,2,,KARL.,#karl,124.0,MALE,joy,positive,emotions of pleasure
613,613,GerDracor/pfeil-lucie-woodvil.xml,"Wollen Sie den
              zärtlichsten, aber auch den elendesten Liebhaber zu Ihren Füßen verzweifeln sehen?",69,180,character_speech,2,2,,KARL.,#karl,124.0,MALE,despair,negative,emotions of anxiety
614,614,GerDracor/pfeil-lucie-woodvil.xml,Göttliches Geschöpf!,195,215,character_speech,2,2,,KARL.,#karl,124.0,MALE,"admiration, reverence",positive,emotions of affection
615,615,GerDracor/pfeil-lucie-woodvil.xml,"Sie, lauter Güte, lauter Sanftmut, lauter Verlangen, alle
              Menschen glücklich zu machen, warum wollen Sie, daß ich allein unglücklich sein soll?",216,373,character_speech,2,2,,KARL.,#karl,124.0,MALE,"admiration, reverence",positive,emotions of affection
616,616,GerDracor/pfeil-lucie-woodvil.xml,"Ahmen Sie die Gottheit, deren Bild Sie in allen übrigen Stücken sind, auch gegen mich
              nach.",388,493,character_speech,2,2,,KARL.,#karl,124.0,MALE,no_annotation,no_annotation,no_annotation
617,617,GerDracor/pfeil-lucie-woodvil.xml,"Schenken Sie mir ein Herz voll Verzeihung, Gütigkeit, und lassen Sie mich noch
              hinzusetzen, voll Liebe.",494,611,character_speech,2,2,,KARL.,#karl,124.0,MALE,love,positive,emotions of affection
618,618,GerDracor/pfeil-lucie-woodvil.xml,"Lehren Sie mich Ihre Tugend, Ihre vollkommene Tugend
              nachahmen, und ich werde Sie sodann als die Schöpferin meiner Glückseligkeit anbeten
              müssen.",612,785,character_speech,2,2,,KARL.,#karl,124.0,MALE,joy,positive,emotions of pleasure
619,619,GerDracor/pfeil-lucie-woodvil.xml,Niedriger Schmeichler!,0,22,character_speech,2,2,,AMALIE.,#amalie,125.0,FEMALE,anger,negative,emotions of rejection
620,620,GerDracor/pfeil-lucie-woodvil.xml,meine Seele ist über Ihr kriechendes Lob erhaben.,23,72,character_speech,2,2,,AMALIE.,#amalie,125.0,FEMALE,"admiration, reverence",positive,emotions of affection
621,621,GerDracor/pfeil-lucie-woodvil.xml,"Es ist
              Schande für mich.",73,111,character_speech,2,2,,AMALIE.,#amalie,125.0,FEMALE,suffering,negative,emotions of suffering and empathy
622,622,GerDracor/pfeil-lucie-woodvil.xml,"Was für ein Gemisch von Verstellung, Heuchelei und
              Unsinn waschen Sie mir da vor!",112,207,character_speech,2,2,,AMALIE.,#amalie,125.0,FEMALE,being moved,being moved,being moved
623,623,GerDracor/pfeil-lucie-woodvil.xml,"Können Sie die Gottheit, diese Ihre schreckliche
              Feindin, in Ihren entweihenden Mund nehmen, ohne vor ihr zu zittern?",208,339,character_speech,2,2,,AMALIE.,#amalie,125.0,FEMALE,abhorrence,negative,emotions of rejection
624,624,GerDracor/pfeil-lucie-woodvil.xml,Grausame –,0,10,character_speech,2,2,,KARL.,#karl,126.0,MALE,suffering,negative,emotions of suffering and empathy
625,625,GerDracor/pfeil-lucie-woodvil.xml,"Nur ein einziges Wort noch, dann verlassen Sie mich; ich erwarte meinen Vater hier.",0,83,character_speech,2,2,,AMALIE.,#amalie,127.0,FEMALE,abhorrence,negative,emotions of rejection
626,626,GerDracor/pfeil-lucie-woodvil.xml,"Fahren Sie in Ihrer Untreue fort, Meineidiger, und zittern Sie vor der Rache, die
              Luciens und meine eigenen Seufzer, die ersten, die ich wider die Glückseligkeit eines
              Menschen ausstoße, von der Gerechtigkeit des Himmels über Ihr Haupt rufen werden.",98,375,character_speech,2,2,,AMALIE.,#amalie,127.0,FEMALE,abhorrence,negative,emotions of rejection
627,627,GerDracor/pfeil-lucie-woodvil.xml,"Lassen Sie Lucien Gerechtigkeit widerfahren, und ich bin Ihre Freundin und werde als
              diese den Himmel anflehen, Ihre Vergehungen zu vergessen und Sie zu segnen.",390,564,character_speech,2,2,,AMALIE.,#amalie,127.0,FEMALE,friendship,positive,emotions of affection
628,628,GerDracor/pfeil-lucie-woodvil.xml,Erbarmen –,0,10,character_speech,2,2,,KARL.,#karl,128.0,MALE,suffering,negative,emotions of suffering and empathy
629,629,GerDracor/pfeil-lucie-woodvil.xml,Nichts mehr.,0,12,character_speech,2,2,,AMALIE.,#amalie,129.0,FEMALE,no_annotation,no_annotation,no_annotation
630,630,GerDracor/pfeil-lucie-woodvil.xml,Mein Vater kömmt.,13,30,character_speech,2,2,,AMALIE.,#amalie,129.0,FEMALE,no_annotation,no_annotation,no_annotation
631,631,GerDracor/pfeil-lucie-woodvil.xml,Ich verlange Gehorsam.,31,53,character_speech,2,2,,AMALIE.,#amalie,129.0,FEMALE,"admiration, reverence",positive,emotions of affection
632,632,GerDracor/pfeil-lucie-woodvil.xml,Karl geht ab.,0,13,stage_direction,2,2,speech_part,,#amalie,129.0,FEMALE,no_annotation,no_annotation,no_annotation
633,633,GerDracor/pfeil-lucie-woodvil.xml,Robert.,0,7,stage_direction,2,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation
634,634,GerDracor/pfeil-lucie-woodvil.xml,Amalie.,8,15,stage_direction,2,3,pre_speech,,,,,no_annotation,no_annotation,no_annotation
635,635,GerDracor/pfeil-lucie-woodvil.xml,indem sie ihrem Vater entgegengeht.,0,35,stage_direction,2,3,speech_part,,#amalie,130.0,FEMALE,no_annotation,no_annotation,no_annotation
636,636,GerDracor/pfeil-lucie-woodvil.xml,"Segnen Sie, gütigster unter den Vätern, segnen Sie Ihre glückliche Amalie.",0,74,character_speech,2,3,,AMALIE,#amalie,130.0,FEMALE,"admiration, reverence",positive,emotions of affection
637,637,GerDracor/pfeil-lucie-woodvil.xml,"Gott segne dich, mein Kind, meine beste Tochter.",0,48,character_speech,2,3,,ROBERT.,#robert,131.0,MALE,love,positive,emotions of affection
638,638,GerDracor/pfeil-lucie-woodvil.xml,"Der Wunsch und die Sorge für deine
              Glückseligkeit haben mich diese Unterredung mit dir wünschen lassen.",49,166,character_speech,2,3,,ROBERT.,#robert,131.0,MALE,joy,positive,emotions of pleasure
639,639,GerDracor/pfeil-lucie-woodvil.xml,"Kann nach
              denjenigen Pflichten, die ich meinem Schöpfer schuldig bin, ein einiger Gedanke meine
              Seele mehr einnehmen als das Glück meiner Amalie?",167,340,character_speech,2,3,,ROBERT.,#robert,131.0,MALE,love,positive,emotions of affection
640,640,GerDracor/pfeil-lucie-woodvil.xml,"Wie gütig, wie liebreich sind Sie!",0,34,character_speech,2,3,,AMALIE.,#amalie,132.0,FEMALE,"admiration, reverence",positive,emotions of affection
641,641,GerDracor/pfeil-lucie-woodvil.xml,"Wodurch verdienet es Ihre unwürdige Tochter, daß
              Sie es sind.",35,110,character_speech,2,3,,AMALIE.,#amalie,132.0,FEMALE,abhorrence,negative,emotions of rejection
642,642,GerDracor/pfeil-lucie-woodvil.xml,Aber üben Sie nicht diese göttlichen Tugenden gegen alle Menschen aus?,111,181,character_speech,2,3,,AMALIE.,#amalie,132.0,FEMALE,no_annotation,no_annotation,no_annotation
643,643,GerDracor/pfeil-lucie-woodvil.xml,"Hat nicht oft der segnende Beifall derer, die Sie glücklich gemachet haben, die
              glückliche Tochter des Sir Roberts stolz gemachet?",196,340,character_speech,2,3,,AMALIE.,#amalie,132.0,FEMALE,"admiration, reverence",positive,emotions of affection
644,644,GerDracor/pfeil-lucie-woodvil.xml,"Darf sie also noch fragen, wodurch
              sie diese väterliche Zärtlichkeit Ihres Herzens verdienet?",341,448,character_speech,2,3,,AMALIE.,#amalie,132.0,FEMALE,love,positive,emotions of affection
645,645,GerDracor/pfeil-lucie-woodvil.xml,"Umarme mich, einzige wahre Freude meines Alters, und laß meine ganze Seele in deiner
              Umarmung den glücklichen Vater empfinden.",0,140,character_speech,2,3,,ROBERT.,#robert,133.0,MALE,joy,positive,emotions of pleasure
646,646,GerDracor/pfeil-lucie-woodvil.xml,"Du weißt, die Vorschläge, die ich dir wegen
              einer Verbindung mit Sir Karln, dem Sohn meines besten Freundes, getan habe.",141,275,character_speech,2,3,,ROBERT.,#robert,133.0,MALE,no_annotation,no_annotation,no_annotation
647,647,GerDracor/pfeil-lucie-woodvil.xml,"Ich habe
              deinem Herzen die freie Wahl gelassen.",276,337,character_speech,2,3,,ROBERT.,#robert,133.0,MALE,no_annotation,no_annotation,no_annotation
648,648,GerDracor/pfeil-lucie-woodvil.xml,"Wenn Vernunft und Tugend das Herz 
              eines Frauenzimmers lenken, so muß seine Wahl jederzeit edel sein.",338,453,character_speech,2,3,,ROBERT.,#robert,133.0,MALE,"admiration, reverence",positive,emotions of affection
649,649,GerDracor/pfeil-lucie-woodvil.xml,"Und ich bin stolz
              auf meine Tochter, daß ich von ihr keine andre Wahl vermuten kann.",454,552,character_speech,2,3,,ROBERT.,#robert,133.0,MALE,"admiration, reverence",positive,emotions of affection
650,650,GerDracor/pfeil-lucie-woodvil.xml,Häufen Sie nicht meine Verbindlichkeiten durch mein Lob.,0,56,character_speech,2,3,,AMALIE.,#amalie,134.0,FEMALE,no_annotation,no_annotation,no_annotation
651,651,GerDracor/pfeil-lucie-woodvil.xml,"Ihre Last ist ohnedies
              schwerer, als sie mein Herz tragen kann.",57,134,character_speech,2,3,,AMALIE.,#amalie,134.0,FEMALE,suffering,negative,emotions of suffering and empathy
652,652,GerDracor/pfeil-lucie-woodvil.xml,"Was für eine elende Kreatur müßte ich sein,
              wenn ich dem Beispiele des besten Vaters nicht nachzuahmen suchen wollte.",135,266,character_speech,2,3,,AMALIE.,#amalie,134.0,FEMALE,abhorrence,negative,emotions of rejection
653,653,GerDracor/pfeil-lucie-woodvil.xml,Aber ach!,267,276,character_speech,2,3,,AMALIE.,#amalie,134.0,FEMALE,suffering,negative,emotions of suffering and empathy
654,654,GerDracor/pfeil-lucie-woodvil.xml,diese Vermählung –,291,309,character_speech,2,3,,AMALIE.,#amalie,134.0,FEMALE,no_annotation,no_annotation,no_annotation
655,655,GerDracor/pfeil-lucie-woodvil.xml,Ist sie nicht dem Wunsche meiner Amalie gemäß?,0,46,character_speech,2,3,,ROBERT.,#robert,135.0,MALE,no_annotation,no_annotation,no_annotation
656,656,GerDracor/pfeil-lucie-woodvil.xml,"Ich habe nie geglaubt, daß ein Vater
              der Tyrann über das Herz seines Kindes sein dürfte.",47,149,character_speech,2,3,,ROBERT.,#robert,135.0,MALE,no_annotation,no_annotation,no_annotation
657,657,GerDracor/pfeil-lucie-woodvil.xml,"Sollte ich es über das Herz einer
              tugendhaften Tochter sein?",150,224,character_speech,2,3,,ROBERT.,#robert,135.0,MALE,no_annotation,no_annotation,no_annotation
658,658,GerDracor/pfeil-lucie-woodvil.xml,"Zwar leune ich nicht, die Freude meines Freundes, die
              Bitten seines Sohnes und meine eigene Hoffnung deiner Glückseligkeit würden mich haben
              wünschen lassen, wenn es dein Herz zugleich mit mir gewünschet hätte.",225,463,character_speech,2,3,,ROBERT.,#robert,135.0,MALE,joy,positive,emotions of pleasure
659,659,GerDracor/pfeil-lucie-woodvil.xml,"Warum wollten Sie mich aus Ihrem Angesichte, aus Ihren Umarmungen verbannen?",0,76,character_speech,2,3,,AMALIE.,#amalie,136.0,FEMALE,being moved,being moved,being moved
660,660,GerDracor/pfeil-lucie-woodvil.xml,"Würde
              ich jemals ohne diese glücklich sein können?",77,141,character_speech,2,3,,AMALIE.,#amalie,136.0,FEMALE,joy,positive,emotions of pleasure
661,661,GerDracor/pfeil-lucie-woodvil.xml,"Ich hoffe, daß du es dermaleinst noch lange ohne sie sein wirst.",0,64,character_speech,2,3,,ROBERT.,#robert,137.0,MALE,joy,positive,emotions of pleasure
662,662,GerDracor/pfeil-lucie-woodvil.xml,"Aber warum haßt
              meine Amalie Karln?",65,114,character_speech,2,3,,ROBERT.,#robert,137.0,MALE,abhorrence,negative,emotions of rejection
663,663,GerDracor/pfeil-lucie-woodvil.xml,"Ich hasse ihn nicht, ich kann keinen einzigen Menschen hassen.",0,62,character_speech,2,3,,AMALIE.,#amalie,138.0,FEMALE,abhorrence,negative,emotions of rejection
664,664,GerDracor/pfeil-lucie-woodvil.xml,"Wäre ich wert, die
              Tochter desjenigen Mannes zu sein, der alle Menschen liebet, wenn ich so gottlos sein
              und dies tun könnte?",63,216,character_speech,2,3,,AMALIE.,#amalie,138.0,FEMALE,being moved,being moved,being moved
665,665,GerDracor/pfeil-lucie-woodvil.xml,"Ich höre die Sprache der Tugend, meine Tochter.",0,47,character_speech,2,3,,ROBERT.,#robert,139.0,MALE,"admiration, reverence",positive,emotions of affection
666,666,GerDracor/pfeil-lucie-woodvil.xml,"Aber gleichwohl glaubete ich, zu
              einer andern Zeit mehr Gefälligkeit für Karln in Amaliens Blicken zu lesen als
              heute.",48,194,character_speech,2,3,,ROBERT.,#robert,139.0,MALE,love,positive,emotions of affection
667,667,GerDracor/pfeil-lucie-woodvil.xml,"Ach, Sir!",0,9,character_speech,2,3,,AMALIE.,#amalie,140.0,FEMALE,suffering,negative,emotions of suffering and empathy
668,668,GerDracor/pfeil-lucie-woodvil.xml,Ein Seufzer!,0,12,character_speech,2,3,,ROBERT.,#robert,141.0,MALE,no_annotation,no_annotation,no_annotation
669,669,GerDracor/pfeil-lucie-woodvil.xml,Verrät er nicht ein Geheimnis?,13,43,character_speech,2,3,,ROBERT.,#robert,141.0,MALE,no_annotation,no_annotation,no_annotation
670,670,GerDracor/pfeil-lucie-woodvil.xml,"Meine Tochter pflegte sonst alle ihre
              Geheimnisse in meine väterliche Brust zu verschließen.",44,150,character_speech,2,3,,ROBERT.,#robert,141.0,MALE,love,positive,emotions of affection
671,671,GerDracor/pfeil-lucie-woodvil.xml,vor sich.,0,9,stage_direction,2,3,speech_part,,#amalie,142.0,FEMALE,no_annotation,no_annotation,no_annotation
672,672,GerDracor/pfeil-lucie-woodvil.xml,Warum seufzt' ich Törin doch?,0,29,character_speech,2,3,,AMALIE,#amalie,142.0,FEMALE,suffering,negative,emotions of suffering and empathy
673,673,GerDracor/pfeil-lucie-woodvil.xml,"Soll ich Luciens und Karls Schande, soll ich meine
              eigne Schwachheit verraten?",30,122,character_speech,2,3,,AMALIE,#amalie,142.0,FEMALE,suffering,negative,emotions of suffering and empathy
674,674,GerDracor/pfeil-lucie-woodvil.xml,"Soll ich gegen den gütigsten Vater das erstemal
              zurückhaltend sein?",123,204,character_speech,2,3,,AMALIE,#amalie,142.0,FEMALE,no_annotation,no_annotation,no_annotation
675,675,GerDracor/pfeil-lucie-woodvil.xml,Meine Amalie errötet.,0,21,character_speech,2,3,,ROBERT.,#robert,143.0,MALE,suffering,negative,emotions of suffering and empathy
676,676,GerDracor/pfeil-lucie-woodvil.xml,"Ich freue mich, es ist eine Errötung der Tugend.",22,70,character_speech,2,3,,ROBERT.,#robert,143.0,MALE,joy,positive,emotions of pleasure
677,677,GerDracor/pfeil-lucie-woodvil.xml,"Das Laster
              würde dasjenige, was es sich zu sagen scheute, unter der Frechheit einer unerrötenden
              Stirne verstecken.",71,214,character_speech,2,3,,ROBERT.,#robert,143.0,MALE,fear,negative,emotions of anxiety
678,678,GerDracor/pfeil-lucie-woodvil.xml,"Verzeihen Sie, gütigster Vater, daß ich nur einen Augenblick gezögert habe,
              offenherzig zu sein.",0,110,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,no_annotation,no_annotation,no_annotation
679,679,GerDracor/pfeil-lucie-woodvil.xml,Lesen Sie in meiner Seele.,111,137,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,no_annotation,no_annotation,no_annotation
680,680,GerDracor/pfeil-lucie-woodvil.xml,"Lesen Sie meine eigene Schwachheit
              darinne.",138,195,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,no_annotation,no_annotation,no_annotation
681,681,GerDracor/pfeil-lucie-woodvil.xml,"Karl wußte die Kunst, sich seit der Zeit, da wir uns auf den Gütern seines
              Vaters befinden, meinem Herzen nicht  gleichgültig zu machen.",196,346,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,love,positive,emotions of affection
682,682,GerDracor/pfeil-lucie-woodvil.xml,"Ich hörte
              Ihre und seines Vaters Wünsche.",347,402,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,no_annotation,no_annotation,no_annotation
683,683,GerDracor/pfeil-lucie-woodvil.xml,Diese Wünsche erregten die meinigen.,403,439,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,being moved,being moved,being moved
684,684,GerDracor/pfeil-lucie-woodvil.xml,"Ich schäme mich
              nicht, sie zu bekennen; sie waren rein, und meine Tugend hat also niemals über
              dieselben erröten dürfen.",440,588,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,no_annotation,no_annotation,no_annotation
685,685,GerDracor/pfeil-lucie-woodvil.xml,"Aber meine Liebe fand Hindernisse, unüberwindliche
              Hindernisse.",589,666,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,love,positive,emotions of affection
686,686,GerDracor/pfeil-lucie-woodvil.xml,"Es ward meine Pflicht, Karln zu vergessen.",667,709,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,no_annotation,no_annotation,no_annotation
687,687,GerDracor/pfeil-lucie-woodvil.xml,"Dies Herz, das so oft wider
              seine Pflichten murret, unterließ es auch hier nicht.",710,805,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,anger,negative,emotions of rejection
688,688,GerDracor/pfeil-lucie-woodvil.xml,"Ich erinnerte mich, daß ich die
              Tochter eines Mannes war, der niemals sein Herz über seine Pflichten triumphieren
              ließ, und ich überwand es.",806,974,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,no_annotation,no_annotation,no_annotation
689,689,GerDracor/pfeil-lucie-woodvil.xml,"Erlauben Sie mir, daß ich dies Opfer der Menschenliebe, der
              Freundschaft, der Gerechtigkeit selbst bringen darf.",975,1101,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,friendship,positive,emotions of affection
690,690,GerDracor/pfeil-lucie-woodvil.xml,"Karls Herz kann nimmermehr mein
              sein.",1102,1153,character_speech,2,3,,AMALIE.,#amalie,144.0,FEMALE,love,positive,emotions of affection
691,691,GerDracor/pfeil-lucie-woodvil.xml,"Was für Dunkelheit, meine Tochter!",0,34,character_speech,2,3,,ROBERT.,#robert,145.0,MALE,suffering,negative,emotions of suffering and empathy
692,692,GerDracor/pfeil-lucie-woodvil.xml,"Welche Pflicht, welche Person war dies Opfer von
              dir zu fordern berechtiget?",35,125,character_speech,2,3,,ROBERT.,#robert,145.0,MALE,no_annotation,no_annotation,no_annotation
693,693,GerDracor/pfeil-lucie-woodvil.xml,"Ich weiß, Sie können nicht Zorn, nein, nur Mitleiden gegen eine unglückliche
              Schwachheit empfinden; Lucie, die arme Lucie –",0,137,character_speech,2,3,,AMALIE.,#amalie,146.0,FEMALE,compassion,negative,emotions of suffering and empathy
694,694,GerDracor/pfeil-lucie-woodvil.xml,Lucie!,0,6,character_speech,2,3,,ROBERT.,#robert,147.0,MALE,being moved,being moved,being moved
695,695,GerDracor/pfeil-lucie-woodvil.xml,Sein Sie gütig gegen sie.,0,25,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,no_annotation,no_annotation,no_annotation
696,696,GerDracor/pfeil-lucie-woodvil.xml,"Erinnern Sie sich, daß sie ein weibliches, ein leicht zu
              rührendes Herz hat.",26,116,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,love,positive,emotions of affection
697,697,GerDracor/pfeil-lucie-woodvil.xml,Sie hat ältere Rechte auf Karln.,117,149,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,no_annotation,no_annotation,no_annotation
698,698,GerDracor/pfeil-lucie-woodvil.xml,"Sie liebete ihn, eh ich ihn sah.",150,182,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,love,positive,emotions of affection
699,699,GerDracor/pfeil-lucie-woodvil.xml,"Sie liebet ihn so stark, als ihn ein zärtliches Herz lieben kann.",197,262,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,love,positive,emotions of affection
700,700,GerDracor/pfeil-lucie-woodvil.xml,"Soll ich sie, meine
              Freundin, unglücklich machen?",263,326,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,suffering,negative,emotions of suffering and empathy
701,701,GerDracor/pfeil-lucie-woodvil.xml,Nimmermehr!,327,338,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,suffering,negative,emotions of suffering and empathy
702,702,GerDracor/pfeil-lucie-woodvil.xml,"Sie soll, sie muß Karls Herz erhalten,
              glücklich zu sein.",339,410,character_speech,2,3,,AMALIE.,#amalie,148.0,FEMALE,love,positive,emotions of affection
703,703,GerDracor/pfeil-lucie-woodvil.xml,Und liebet sie Karl?,0,20,character_speech,2,3,,ROBERT.,#robert,149.0,MALE,love,positive,emotions of affection
704,704,GerDracor/pfeil-lucie-woodvil.xml,vor sich.,0,9,stage_direction,2,3,speech_part,,#amalie,150.0,FEMALE,no_annotation,no_annotation,no_annotation
705,705,GerDracor/pfeil-lucie-woodvil.xml,Was soll ich sagen?,0,19,character_speech,2,3,,AMALIE,#amalie,150.0,FEMALE,no_annotation,no_annotation,no_annotation
706,706,GerDracor/pfeil-lucie-woodvil.xml,Der Bösewicht!,20,34,character_speech,2,3,,AMALIE,#amalie,150.0,FEMALE,abhorrence,negative,emotions of rejection
707,707,GerDracor/pfeil-lucie-woodvil.xml,"Die Menschenliebe verbietet mir, seine Verbrechen
              zu gestehen.",35,111,character_speech,2,3,,AMALIE,#amalie,150.0,FEMALE,no_annotation,no_annotation,no_annotation
708,708,GerDracor/pfeil-lucie-woodvil.xml,Zu Robert.,0,10,stage_direction,2,3,inner_speech,,#amalie,150.0,FEMALE,no_annotation,no_annotation,no_annotation
709,709,GerDracor/pfeil-lucie-woodvil.xml," Ich denke, er wird, er muß sie lieben.",0,39,character_speech,2,3,,AMALIE,#amalie,150.0,FEMALE,love,positive,emotions of affection
710,710,GerDracor/pfeil-lucie-woodvil.xml,"Kann er
              gegen so viele Liebe unempfindlich sein?",40,102,character_speech,2,3,,AMALIE,#amalie,150.0,FEMALE,love,positive,emotions of affection
711,711,GerDracor/pfeil-lucie-woodvil.xml,Aber itzt?,0,10,character_speech,2,3,,ROBERT.,#robert,151.0,MALE,being moved,being moved,being moved
712,712,GerDracor/pfeil-lucie-woodvil.xml,Ist er ungerührt gegen den Wert ihres Herzens.,0,46,character_speech,2,3,,AMALIE.,#amalie,152.0,FEMALE,no_annotation,no_annotation,no_annotation
713,713,GerDracor/pfeil-lucie-woodvil.xml,"Aber er wird es nicht länger sein
              können, wenn er nichts weiter von mir zu hoffen hat.",47,147,character_speech,2,3,,AMALIE.,#amalie,152.0,FEMALE,no_annotation,no_annotation,no_annotation
714,714,GerDracor/pfeil-lucie-woodvil.xml,Er liebet sie also nicht?,0,25,character_speech,2,3,,ROBERT.,#robert,153.0,MALE,love,positive,emotions of affection
715,715,GerDracor/pfeil-lucie-woodvil.xml,Dies gibt meiner Seele einen Trost wieder.,26,68,character_speech,2,3,,ROBERT.,#robert,153.0,MALE,joy,positive,emotions of pleasure
716,716,GerDracor/pfeil-lucie-woodvil.xml,"Folge deiner
              Neigung, meine Tochter, und liebe Karln.",69,136,character_speech,2,3,,ROBERT.,#robert,153.0,MALE,love,positive,emotions of affection
717,717,GerDracor/pfeil-lucie-woodvil.xml,Lucie hat kein Recht auf sein Herz.,137,172,character_speech,2,3,,ROBERT.,#robert,153.0,MALE,no_annotation,no_annotation,no_annotation
718,718,GerDracor/pfeil-lucie-woodvil.xml,"Beleidigte nicht ihre Schwachheit die Bescheidenheit ihres Geschlechts, ja die Tugend
              selbst?",187,294,character_speech,2,3,,ROBERT.,#robert,153.0,MALE,no_annotation,no_annotation,no_annotation
719,719,GerDracor/pfeil-lucie-woodvil.xml,"Karl wird dein sein, und Vernunft und Tugend werden Lucien die Herrschaft über
              ihr Herz lehren.",295,404,character_speech,2,3,,ROBERT.,#robert,153.0,MALE,joy,positive,emotions of pleasure
720,720,GerDracor/pfeil-lucie-woodvil.xml,Wie?,0,4,character_speech,2,3,,AMALIE.,#amalie,154.0,FEMALE,no_annotation,no_annotation,no_annotation
721,721,GerDracor/pfeil-lucie-woodvil.xml,mein Vater!,5,16,character_speech,2,3,,AMALIE.,#amalie,154.0,FEMALE,being moved,being moved,being moved
722,722,GerDracor/pfeil-lucie-woodvil.xml,"Lucie sollte Tränen vergießen, und Amalie, ihre Freundin, sollte die
              Ursache dieser Tränen sein?",17,127,character_speech,2,3,,AMALIE.,#amalie,154.0,FEMALE,suffering,negative,emotions of suffering and empathy
723,723,GerDracor/pfeil-lucie-woodvil.xml,"Southwells Liebe ist Qual für mich, wenn ich Lucien soll
              meinentwegen leiden sehen?",128,225,character_speech,2,3,,AMALIE.,#amalie,154.0,FEMALE,suffering,negative,emotions of suffering and empathy
724,724,GerDracor/pfeil-lucie-woodvil.xml,"Können Sie, der Sie nie die Zähre eines Unglücklichen
              sahen, ohne diese Zähre  in Segen für eine Wohltat zu verwandeln, gegen
              Lucien allein es vergessen?",226,407,character_speech,2,3,,AMALIE.,#amalie,154.0,FEMALE,"admiration, reverence",positive,emotions of affection
725,725,GerDracor/pfeil-lucie-woodvil.xml,Nimmermehr.,408,419,character_speech,2,3,,AMALIE.,#amalie,154.0,FEMALE,suffering,negative,emotions of suffering and empathy
726,726,GerDracor/pfeil-lucie-woodvil.xml,"Das Herz des Sir Roberts muß gegen jedermann
              Mitleiden empfinden.",420,499,character_speech,2,3,,AMALIE.,#amalie,154.0,FEMALE,compassion,negative,emotions of suffering and empathy
727,727,GerDracor/pfeil-lucie-woodvil.xml,"Lucie seufzt vergeblich nach etwas, das sie niemals erlangen kann.",0,66,character_speech,2,3,,ROBERT.,#robert,155.0,MALE,no_annotation,no_annotation,no_annotation
728,728,GerDracor/pfeil-lucie-woodvil.xml,"Der alte Southwell
              wird nie seine Einwilligung zu dieser Verbindung geben.",67,155,character_speech,2,3,,ROBERT.,#robert,155.0,MALE,no_annotation,no_annotation,no_annotation
729,729,GerDracor/pfeil-lucie-woodvil.xml,"Sie sind sein Freund, und was für Gewalt hat ein redlicher Freund über das Herz
              seines ebenso redlichen Freundes.",0,127,character_speech,2,3,,AMALIE.,#amalie,156.0,FEMALE,friendship,positive,emotions of affection
730,730,GerDracor/pfeil-lucie-woodvil.xml,Bitten Sie für Lucien.,128,150,character_speech,2,3,,AMALIE.,#amalie,156.0,FEMALE,no_annotation,no_annotation,no_annotation
731,731,GerDracor/pfeil-lucie-woodvil.xml,"Tun Sie es um Ihrer Tochter
              willen.",151,200,character_speech,2,3,,AMALIE.,#amalie,156.0,FEMALE,no_annotation,no_annotation,no_annotation
732,732,GerDracor/pfeil-lucie-woodvil.xml,Sie werden es tun.,201,219,character_speech,2,3,,AMALIE.,#amalie,156.0,FEMALE,no_annotation,no_annotation,no_annotation
733,733,GerDracor/pfeil-lucie-woodvil.xml,"Haben Sie dieser Tochter jemals eine billige Bitte
              abgeschlagen?",220,298,character_speech,2,3,,AMALIE.,#amalie,156.0,FEMALE,no_annotation,no_annotation,no_annotation
