,Unnamed: 0,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class
213,213,TextGrid/-Papinianus.xml,Dennoch muß unser Schluß / trotz dem es leid!,0,45,character_speech,2,0,,BASSIANUS.,BASSIANUS.,48.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
214,214,TextGrid/-Papinianus.xml,stets gelten.,46,59,character_speech,2,0,,BASSIANUS.,BASSIANUS.,48.0,UNKNOWN,no_annotation,no_annotation,no_annotation
215,215,TextGrid/-Papinianus.xml,Jtzt gilt er / weil mit Macht Ihm nicht zu wider stehn.,0,55,character_speech,2,0,,LAETUS.,LAETUS.,49.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
216,216,TextGrid/-Papinianus.xml,Wer solt uns wol mit Macht entgegen können gehn?,0,48,character_speech,2,0,,BASSIANUS.,BASSIANUS.,50.0,UNKNOWN,no_annotation,no_annotation,no_annotation
217,217,TextGrid/-Papinianus.xml,Der / dem die Läger hold / dem Rath und Volck geschworen.,0,57,character_speech,2,0,,LAETUS.,LAETUS.,51.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
218,218,TextGrid/-Papinianus.xml,Sie haben gegen uns noch Hold noch Pflicht verloren.,0,52,character_speech,2,0,,BASSIANUS.,BASSIANUS.,52.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
219,219,TextGrid/-Papinianus.xml,"Noch gegen Julien, die vor Ihr Blut bemüht.",0,43,character_speech,2,0,,LAETUS.,LAETUS.,53.0,UNKNOWN,no_annotation,no_annotation,no_annotation
220,220,TextGrid/-Papinianus.xml,In dem deß Vatern Stamm in frischen Zweygen blüht.,0,50,character_speech,2,0,,BASSIANUS.,BASSIANUS.,54.0,UNKNOWN,joy,positive,emotions of pleasure
221,221,TextGrid/-Papinianus.xml,Stamm / Reich und Stab beruht auff dem der erst geboren.,0,56,character_speech,2,0,,LAETUS.,LAETUS.,55.0,UNKNOWN,no_annotation,no_annotation,no_annotation
222,222,TextGrid/-Papinianus.xml,Der Vater hat uns beyd' auff einen Thron erkoren.,0,49,character_speech,2,0,,BASSIANUS.,BASSIANUS.,56.0,UNKNOWN,no_annotation,no_annotation,no_annotation
223,223,TextGrid/-Papinianus.xml,Als Vater / ich gestehs / nicht als ein Fürst der Welt.,0,55,character_speech,2,0,,LAETUS.,LAETUS.,57.0,UNKNOWN,no_annotation,no_annotation,no_annotation
224,224,TextGrid/-Papinianus.xml,Wir thun was Vater / Rom und Göttern wolgefällt.,0,48,character_speech,2,0,,BASSIANUS.,BASSIANUS.,58.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
225,225,TextGrid/-Papinianus.xml,Ein Fürst muß Eltern zwar / doch nur als Fürsten ehren.,0,55,character_speech,2,0,,LAETUS.,LAETUS.,59.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
226,226,TextGrid/-Papinianus.xml,"Was wird man von Sever, das nicht gantz Fürstlich / hören?",0,58,character_speech,2,0,,BASSIANUS.,BASSIANUS.,60.0,UNKNOWN,no_annotation,no_annotation,no_annotation
227,227,TextGrid/-Papinianus.xml,Das Er / was man nicht kan zutheilen / theilen hiß.,0,51,character_speech,2,0,,LAETUS.,LAETUS.,61.0,UNKNOWN,no_annotation,no_annotation,no_annotation
228,228,TextGrid/-Papinianus.xml,Weil Läger / Volck und Rath es jhm gefallen liß.,0,48,character_speech,2,0,,BASSIANUS.,BASSIANUS.,62.0,UNKNOWN,joy,positive,emotions of pleasure
229,229,TextGrid/-Papinianus.xml,Ja was wird Ihnen nicht (wil nur der Fürst) gefallen!,0,53,character_speech,2,0,,LAETUS.,LAETUS.,63.0,UNKNOWN,joy,positive,emotions of pleasure
230,230,TextGrid/-Papinianus.xml,Sie speyn auff Fürsten offt stanck / rasen / gifft und gallen.,0,62,character_speech,2,0,,BASSIANUS.,BASSIANUS.,64.0,UNKNOWN,abhorrence,negative,emotions of rejection
231,231,TextGrid/-Papinianus.xml,Diß thun Sie / doch auß Furcht der Straffen / in geheim.,0,56,character_speech,2,0,,LAETUS.,LAETUS.,65.0,UNKNOWN,fear,negative,emotions of anxiety
232,232,TextGrid/-Papinianus.xml,Und bringen in den Rath geklärtes Honigseim.,0,44,character_speech,2,0,,BASSIANUS.,BASSIANUS.,66.0,UNKNOWN,no_annotation,no_annotation,no_annotation
233,233,TextGrid/-Papinianus.xml,Das sich in Wermut kehrt wenn jemand Sie entzündet.,0,51,character_speech,2,0,,LAETUS.,LAETUS.,67.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
234,234,TextGrid/-Papinianus.xml,Es ist der Völcker Recht / das Blut mit Blut verbindet.,0,55,character_speech,2,0,,BASSIANUS.,BASSIANUS.,68.0,UNKNOWN,no_annotation,no_annotation,no_annotation
235,235,TextGrid/-Papinianus.xml,Ein Fürst ist von dem Recht und allen Banden frey.,0,50,character_speech,2,0,,LAETUS.,LAETUS.,69.0,UNKNOWN,no_annotation,no_annotation,no_annotation
236,236,TextGrid/-Papinianus.xml,Jhn bindt der Götter Furcht.,0,28,character_speech,2,0,,BASSIANUS.,BASSIANUS.,70.0,UNKNOWN,fear,negative,emotions of anxiety
237,237,TextGrid/-Papinianus.xml,Diß Band geht nicht entzwey.,29,57,character_speech,2,0,,BASSIANUS.,BASSIANUS.,70.0,UNKNOWN,no_annotation,no_annotation,no_annotation
238,238,TextGrid/-Papinianus.xml,Wil Jupiter nicht selbst allein den Zepter führen?,0,50,character_speech,2,0,,LAETUS.,LAETUS.,71.0,UNKNOWN,no_annotation,no_annotation,no_annotation
239,239,TextGrid/-Papinianus.xml,So daß die Brüder nichts an Jhrer Macht verliren.,0,49,character_speech,2,0,,BASSIANUS.,BASSIANUS.,72.0,UNKNOWN,no_annotation,no_annotation,no_annotation
240,240,TextGrid/-Papinianus.xml,Die stehn doch unter Jhm und unter eines macht.,0,47,character_speech,2,0,,LAETUS.,LAETUS.,73.0,UNKNOWN,no_annotation,no_annotation,no_annotation
241,241,TextGrid/-Papinianus.xml,Jhr Götter dises Reichs!,0,24,character_speech,2,0,,BASSIANUS.,BASSIANUS.,74.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
242,242,TextGrid/-Papinianus.xml,wo sind Wir hingebracht!,25,49,character_speech,2,0,,BASSIANUS.,BASSIANUS.,74.0,UNKNOWN,being moved,being moved,being moved
243,243,TextGrid/-Papinianus.xml,Die Götter haben selbst die Theilung nie belibet.,0,49,character_speech,2,0,,LAETUS.,LAETUS.,75.0,UNKNOWN,no_annotation,no_annotation,no_annotation
244,244,TextGrid/-Papinianus.xml,Ist jemand der mit Grund diß was du sagst vorgibet?,0,51,character_speech,2,0,,BASSIANUS.,BASSIANUS.,76.0,UNKNOWN,no_annotation,no_annotation,no_annotation
245,245,TextGrid/-Papinianus.xml,Gab nicht Severus an ein doppelt Kammer-Bild?,0,45,character_speech,2,0,,LAETUS.,LAETUS.,77.0,UNKNOWN,no_annotation,no_annotation,no_annotation
246,246,TextGrid/-Papinianus.xml,20,165,167,character_speech,2,0,,LAETUS.,LAETUS.,77.0,UNKNOWN,no_annotation,no_annotation,no_annotation
247,247,TextGrid/-Papinianus.xml,Du meinst das Fürsten Glück gezihrt mit Palm und Schild?,0,56,character_speech,2,0,,BASSIANUS.,BASSIANUS.,78.0,UNKNOWN,no_annotation,no_annotation,no_annotation
248,248,TextGrid/-Papinianus.xml,Recht!,0,6,character_speech,2,0,,LAETUS.,LAETUS.,79.0,UNKNOWN,no_annotation,no_annotation,no_annotation
249,249,TextGrid/-Papinianus.xml,aber ward sein Wuntsch eh' Er verschid vollführet?,7,57,character_speech,2,0,,LAETUS.,LAETUS.,79.0,UNKNOWN,no_annotation,no_annotation,no_annotation
250,250,TextGrid/-Papinianus.xml,Nein!,0,5,character_speech,2,0,,BASSIANUS.,BASSIANUS.,80.0,UNKNOWN,no_annotation,no_annotation,no_annotation
251,251,TextGrid/-Papinianus.xml,weil Er daß der Tod Jhm schon zu nahe / spüret.,6,53,character_speech,2,0,,BASSIANUS.,BASSIANUS.,80.0,UNKNOWN,despair,negative,emotions of anxiety
252,252,TextGrid/-Papinianus.xml,Was aber gab der Geist Jhm vor dem Abschied ein?,0,48,character_speech,2,0,,LAETUS.,LAETUS.,81.0,UNKNOWN,no_annotation,no_annotation,no_annotation
253,253,TextGrid/-Papinianus.xml,Daß eines Tag' umb Tag solt umb die Fürsten seyn.,0,49,character_speech,2,0,,BASSIANUS.,BASSIANUS.,82.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
254,254,TextGrid/-Papinianus.xml,Und haben besser je die Götter sich erklehret?,0,46,character_speech,2,0,,LAETUS.,LAETUS.,83.0,UNKNOWN,no_annotation,no_annotation,no_annotation
255,255,TextGrid/-Papinianus.xml,Wir glauben fast daß Sie den Anschlag abgekehret.,0,49,character_speech,2,0,,BASSIANUS.,BASSIANUS.,84.0,UNKNOWN,no_annotation,no_annotation,no_annotation
256,256,TextGrid/-Papinianus.xml,Sie reitzen noch das Volck das nur nach einem siht.,0,51,character_speech,2,0,,LAETUS.,LAETUS.,85.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure
257,257,TextGrid/-Papinianus.xml,Weil noch der Widerwill' in einem Hofe blüht.,0,45,character_speech,2,0,,BASSIANUS.,BASSIANUS.,86.0,UNKNOWN,abhorrence,negative,emotions of rejection
258,258,TextGrid/-Papinianus.xml,Die Blüte wird uns noch gar saure Früchte bringen.,0,50,character_speech,2,0,,LAETUS.,LAETUS.,87.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
259,259,TextGrid/-Papinianus.xml,Dörfft uns das Läger auch / wenn was gewagt / bespringen?,0,57,character_speech,2,0,,BASSIANUS.,BASSIANUS.,88.0,UNKNOWN,fear,negative,emotions of anxiety
260,260,TextGrid/-Papinianus.xml,Eh wenn man gar nichts wagt / und andre wagen läst.,0,51,character_speech,2,0,,LAETUS.,LAETUS.,89.0,UNKNOWN,no_annotation,no_annotation,no_annotation
261,261,TextGrid/-Papinianus.xml,Wenn nur Papinian mit steter Trew uns fest.,0,43,character_speech,2,0,,BASSIANUS.,BASSIANUS.,90.0,UNKNOWN,no_annotation,no_annotation,no_annotation
262,262,TextGrid/-Papinianus.xml,Er ists.,0,8,character_speech,2,0,,LAETUS.,LAETUS.,91.0,UNKNOWN,no_annotation,no_annotation,no_annotation
263,263,TextGrid/-Papinianus.xml,Doch Zeit und Glück verändert offt die Sinnen.,9,55,character_speech,2,0,,LAETUS.,LAETUS.,91.0,UNKNOWN,joy,positive,emotions of pleasure
264,264,TextGrid/-Papinianus.xml,Wie?,0,4,character_speech,2,0,,BASSIANUS.,BASSIANUS.,92.0,UNKNOWN,no_annotation,no_annotation,no_annotation
265,265,TextGrid/-Papinianus.xml,Solte diser Mann sein Hertz auch ändern können?,5,52,character_speech,2,0,,BASSIANUS.,BASSIANUS.,92.0,UNKNOWN,no_annotation,no_annotation,no_annotation
266,266,TextGrid/-Papinianus.xml,Man nenne keinen nicht beständig biß er tod.,0,44,character_speech,2,0,,LAETUS.,LAETUS.,93.0,UNKNOWN,no_annotation,no_annotation,no_annotation
267,267,TextGrid/-Papinianus.xml,Wir haben seine Trew geprüft in grimmster Noht.,0,47,character_speech,2,0,,BASSIANUS.,BASSIANUS.,94.0,UNKNOWN,no_annotation,no_annotation,no_annotation
268,268,TextGrid/-Papinianus.xml,"Auch Geta, dem Er wol so hoch als Jhm verbunden!",0,48,character_speech,2,0,,LAETUS.,LAETUS.,95.0,UNKNOWN,love,positive,emotions of affection
269,269,TextGrid/-Papinianus.xml,Wie offt hat Er nicht Rath vor beyder Zanck gefunden!,0,53,character_speech,2,0,,BASSIANUS.,BASSIANUS.,96.0,UNKNOWN,no_annotation,no_annotation,no_annotation
270,270,TextGrid/-Papinianus.xml,Wer vor so grosse findt; sucht offtmals wol vor sich.,0,53,character_speech,2,0,,LAETUS.,LAETUS.,97.0,UNKNOWN,no_annotation,no_annotation,no_annotation
271,271,TextGrid/-Papinianus.xml,Gewissen / grosser Mann!,0,24,character_speech,2,0,,BASSIANUS.,BASSIANUS.,98.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
272,272,TextGrid/-Papinianus.xml,und Wissen spricht vor dich.,25,53,character_speech,2,0,,BASSIANUS.,BASSIANUS.,98.0,UNKNOWN,no_annotation,no_annotation,no_annotation
273,273,TextGrid/-Papinianus.xml,Wer offt das meiste weiß: Gibt wenig auff Gewissen.,0,51,character_speech,2,0,,LAETUS.,LAETUS.,99.0,UNKNOWN,no_annotation,no_annotation,no_annotation
274,274,TextGrid/-Papinianus.xml,Recht.,0,6,character_speech,2,0,,BASSIANUS.,BASSIANUS.,100.0,UNKNOWN,no_annotation,no_annotation,no_annotation
275,275,TextGrid/-Papinianus.xml,Doch Papinian ist allhir auß zu schlissen.,7,49,character_speech,2,0,,BASSIANUS.,BASSIANUS.,100.0,UNKNOWN,no_annotation,no_annotation,no_annotation
276,276,TextGrid/-Papinianus.xml,Ich geb es nach / und wüntsch Jhn ewig wie er ist.,0,50,character_speech,2,0,,LAETUS.,LAETUS.,101.0,UNKNOWN,love,positive,emotions of affection
277,277,TextGrid/-Papinianus.xml,Wanckt er / so ist vor dich sein Ehren-Stand erkist.,0,52,character_speech,2,0,,BASSIANUS.,BASSIANUS.,102.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
278,278,TextGrid/-Papinianus.xml,"
                                    Bassianus.",0,47,stage_direction,2,0,speech_part,,,102.0,UNKNOWN,no_annotation,no_annotation,no_annotation
279,279,TextGrid/-Papinianus.xml,Laetus.,48,55,stage_direction,2,0,speech_part,,,102.0,UNKNOWN,no_annotation,no_annotation,no_annotation
280,280,TextGrid/-Papinianus.xml,Flavius.,56,64,stage_direction,2,0,speech_part,,,102.0,UNKNOWN,no_annotation,no_annotation,no_annotation
281,281,TextGrid/-Papinianus.xml,"
                                    Fürst Antonin steht an den Schluß zu unterschreiben
                                    Krafft dessen Celsus soll Aegyptens Land-Vogt bleiben /
                                    Biß Er / mein Herr / mit Jhm diß Stück was überlegt.",0,269,character_speech,2,0,,FLAVIUS.,FLAVIUS.,103.0,UNKNOWN,no_annotation,no_annotation,no_annotation
282,282,TextGrid/-Papinianus.xml,Merckt Bassian wie sich sein hoher Vorsatz regt?,0,48,character_speech,2,0,,LAETUS.,LAETUS.,104.0,UNKNOWN,no_annotation,no_annotation,no_annotation
283,283,TextGrid/-Papinianus.xml,"
                                    Was?",0,41,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,no_annotation,no_annotation,no_annotation
284,284,TextGrid/-Papinianus.xml,Wil uns Antonin numehr Gesetze stellen?,42,81,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,anger,negative,emotions of rejection
285,285,TextGrid/-Papinianus.xml,Wer sind wir?,118,131,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,no_annotation,no_annotation,no_annotation
286,286,TextGrid/-Papinianus.xml,Wir und er!,132,143,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,being moved,being moved,being moved
287,287,TextGrid/-Papinianus.xml,darff er wol Urthel fällen?,144,171,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,no_annotation,no_annotation,no_annotation
288,288,TextGrid/-Papinianus.xml,Nun?,208,212,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,no_annotation,no_annotation,no_annotation
289,289,TextGrid/-Papinianus.xml,Nach verfastem Werck / umbstossen was man schloß?,213,262,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,no_annotation,no_annotation,no_annotation
290,290,TextGrid/-Papinianus.xml,Sind wir sein Gauckel-Spiel?,299,327,character_speech,2,0,,BASSIANUS.,BASSIANUS.,105.0,UNKNOWN,being moved,being moved,being moved
291,291,TextGrid/-Papinianus.xml,Er gibt sich was zu bloß.,0,25,character_speech,2,0,,LAETUS.,LAETUS.,106.0,UNKNOWN,no_annotation,no_annotation,no_annotation
292,292,TextGrid/-Papinianus.xml,"
                                    Jhr Götter / welche Rom und dieses Reich anflehet;
                                    Die Jhr durch uns vermehrt / was Jhr beschützt / ansehet:
                                    Schaut auff den Ubermut der in der Brust entglimmt /
                                    Deß Brudern / der als Feind uns zu verterben stimmt /
                                    Was kan man doch forthin auß den verwegnen Wercken /
                                    Durch jeden Sonnen-Lauff / als steiffe Frechheit mercken /
                                    Die auff verdecktem grund uns vor das Licht auffbaut
                                    Und einig von dem Thron nach unser Baare schaut.",0,718,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
293,293,TextGrid/-Papinianus.xml,Wie können in dem zwang' und hohn Wir länger stehen?,755,807,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,anger,negative,emotions of rejection
294,294,TextGrid/-Papinianus.xml,"Eh soll der Abend-Stern nicht auß der See auffgehen /
                                    Eh soll Apollo nicht uns weigern sein Gesicht
                                    Als mittel uns und Jhn / (wo Mittel ja gebricht
                                    Als letzte Macht) getrennt: Er scheid' in seine Britten /
                                    Ja wo umb Calidon die kalten Norden wüten
                                    Er geh wo Tagus reist / ja wo der Rhein entspringt /
                                    Wo sich der Rhodanus durch See und Felder dringt /
                                    Er geh wo Ister sucht das rauhe Land zu trennen /
                                    Und hundertfach vermehrt ins schwartze Meer zu rennen /
                                    Er such' umb Macedon Jhm ein bequemer Reich!",844,1670,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation
295,295,TextGrid/-Papinianus.xml,Beherrsche Phrygien!,1707,1727,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation
296,296,TextGrid/-Papinianus.xml,es gilt uns alles gleich!,1728,1753,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation
297,297,TextGrid/-Papinianus.xml,Er jag' in Nabatra die niemals zahmen Löwen!,1790,1834,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,abhorrence,negative,emotions of rejection
298,298,TextGrid/-Papinianus.xml,Wenn nicht in einer Burg Wir seinen Trotz zu scheuen.,1871,1924,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,fear,negative,emotions of anxiety
299,299,TextGrid/-Papinianus.xml,Wir lassen Rom Jhm selbst / er bleib allhier!,1961,2006,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation
300,300,TextGrid/-Papinianus.xml,"Wir zjhn
                                    Wo seinem Ubermut und Vorsatz zu entfljhn.",2007,2094,character_speech,2,0,,BASSIANUS.,BASSIANUS.,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation
301,301,TextGrid/-Papinianus.xml,"
                                    Bewegung wird numehr die Gifft nicht dämpffen können.",0,90,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
302,302,TextGrid/-Papinianus.xml,Man ändert zwar den Ort / nicht die erhjtzten Sinnen.,127,180,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,being moved,being moved,being moved
303,303,TextGrid/-Papinianus.xml,"Der Brand glimmt hier in Rom / und lodert / und erkracht /
                                    Ob schon der jhn entsteckt sich in die ferne macht.",217,363,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
304,304,TextGrid/-Papinianus.xml,"Solt Er wol weit von uns sich ruhig halten können /
                                    Wo Läger / Heere / Städt' / und Schlösser zu gewinnen?",441,583,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
305,305,TextGrid/-Papinianus.xml,"Wenn Jhn deß Fürsten Aug' in dem besetzten Zelt
                                    Und hart umbschränckter Macht nicht in den Gräntzen hält.",620,761,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
306,306,TextGrid/-Papinianus.xml,Wehn schickt man mit Jhm auß?,798,827,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
307,307,TextGrid/-Papinianus.xml,Die Er durch Gunst verbunden?,828,857,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
308,308,TextGrid/-Papinianus.xml,Die wagens Jhm zu gut.,894,916,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
309,309,TextGrid/-Papinianus.xml,Die Wir stets trew gefunden?,917,945,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
310,310,TextGrid/-Papinianus.xml,Denn stehn Wir gantz entblöst!,982,1012,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
311,311,TextGrid/-Papinianus.xml,"wenn Er gestärckt umbkehrt /
                                    Und mit entblöstem Stahl durchstöst was Wir entwehrt.",1013,1131,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
312,312,TextGrid/-Papinianus.xml,"Wird nicht der Außzug selbst / (solt Er erbittert weichen)
                                    Erhitzen Land und See?",1168,1285,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,anger,negative,emotions of rejection
313,313,TextGrid/-Papinianus.xml,"Es gilt den höchsten Eichen
                                    Wenn Boreas ergrimmt auß seinen Klippen reist /
                                    Und den entdeckten Stamm zerschmettert und zerschmeist /
                                    Wenn umb den Apenin die Wolcken sich bewegen;
                                    Erklingt die schwartze Lufft von hellen Donner-Schlägen.",1286,1665,character_speech,2,0,,LAETUS.,LAETUS.,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation
314,314,TextGrid/-Papinianus.xml,Wer hilfft?,0,11,character_speech,2,0,,BASSIANUS.,BASSIANUS.,109.0,UNKNOWN,fear,negative,emotions of anxiety
315,315,TextGrid/-Papinianus.xml,Wer rettet uns auß der verwirrten Noht?,12,51,character_speech,2,0,,BASSIANUS.,BASSIANUS.,109.0,UNKNOWN,being moved,being moved,being moved
316,316,TextGrid/-Papinianus.xml,Man rettet gantze Reich durch eines Menschen Tod.,0,49,character_speech,2,0,,LAETUS.,LAETUS.,110.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
317,317,TextGrid/-Papinianus.xml,Der uns so nah verwandt!,0,24,character_speech,2,0,,BASSIANUS.,BASSIANUS.,111.0,UNKNOWN,friendship,positive,emotions of affection
318,318,TextGrid/-Papinianus.xml,der uns so hoch verpflichtet!,25,54,character_speech,2,0,,BASSIANUS.,BASSIANUS.,111.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
319,319,TextGrid/-Papinianus.xml,Der durch Verwandter Fall sein Haus und Haubt auffrichtet.,0,58,character_speech,2,0,,LAETUS.,LAETUS.,112.0,UNKNOWN,no_annotation,no_annotation,no_annotation
320,320,TextGrid/-Papinianus.xml,Umbsonst!,0,9,character_speech,2,0,,BASSIANUS.,BASSIANUS.,113.0,UNKNOWN,no_annotation,no_annotation,no_annotation
321,321,TextGrid/-Papinianus.xml,der Schluß ist fest!,10,30,character_speech,2,0,,BASSIANUS.,BASSIANUS.,113.0,UNKNOWN,no_annotation,no_annotation,no_annotation
322,322,TextGrid/-Papinianus.xml,wir dinen länger nicht.,31,54,character_speech,2,0,,BASSIANUS.,BASSIANUS.,113.0,UNKNOWN,no_annotation,no_annotation,no_annotation
323,323,TextGrid/-Papinianus.xml,Umbsonst!,0,9,character_speech,2,0,,LAETUS.,LAETUS.,114.0,UNKNOWN,no_annotation,no_annotation,no_annotation
324,324,TextGrid/-Papinianus.xml,wenn man nicht bald das Joch in Stücken bricht.,10,57,character_speech,2,0,,LAETUS.,LAETUS.,114.0,UNKNOWN,suffering,negative,emotions of suffering and empathy
325,325,TextGrid/-Papinianus.xml,Was Römisch soll fort an nur eines wincken ehren.,0,49,character_speech,2,0,,BASSIANUS.,BASSIANUS.,115.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
326,326,TextGrid/-Papinianus.xml,Was Römisch kan sich nur durch eine Macht vermehren.,0,52,character_speech,2,0,,LAETUS.,LAETUS.,116.0,UNKNOWN,no_annotation,no_annotation,no_annotation
327,327,TextGrid/-Papinianus.xml,"
                                    Halt an!",0,45,character_speech,2,0,,BASSIANUS.,BASSIANUS.,117.0,UNKNOWN,being moved,being moved,being moved
328,328,TextGrid/-Papinianus.xml,Er kommt mit der / die Jhm den Wahn eingibt.,46,90,character_speech,2,0,,BASSIANUS.,BASSIANUS.,117.0,UNKNOWN,no_annotation,no_annotation,no_annotation
329,329,TextGrid/-Papinianus.xml,Und mehr Jhn hoch allein / denn beyde ruhig libt.,127,176,character_speech,2,0,,BASSIANUS.,BASSIANUS.,117.0,UNKNOWN,love,positive,emotions of affection
330,330,TextGrid/-Papinianus.xml,"
                                    
                                       
Geta.",0,83,stage_direction,2,0,speech_part,,,117.0,UNKNOWN,no_annotation,no_annotation,no_annotation
331,331,TextGrid/-Papinianus.xml,Julia.,84,90,stage_direction,2,0,speech_part,,,117.0,UNKNOWN,no_annotation,no_annotation,no_annotation
332,332,TextGrid/-Papinianus.xml,Bassianus.,91,101,stage_direction,2,0,speech_part,,,117.0,UNKNOWN,no_annotation,no_annotation,no_annotation
333,333,TextGrid/-Papinianus.xml,Laetus.,102,109,stage_direction,2,0,speech_part,,,117.0,UNKNOWN,no_annotation,no_annotation,no_annotation
334,334,TextGrid/-Papinianus.xml,Nebenst der Käyserin Frauenzimmer.,110,144,stage_direction,2,0,speech_part,,,117.0,UNKNOWN,no_annotation,no_annotation,no_annotation
335,335,TextGrid/-Papinianus.xml,Dem Bruder wüntschen Wir Sig / Heil und glücklich Leben.,0,56,character_speech,2,0,,GETA.,GETA.,118.0,UNKNOWN,joy,positive,emotions of pleasure
336,336,TextGrid/-Papinianus.xml,"
                                    Wir Jhm / und daß Er sich nicht höher mög erheben.",0,87,character_speech,2,0,,BASSIANUS.,BASSIANUS.,119.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
337,337,TextGrid/-Papinianus.xml,Als sein selbst eigen Heil und Nutz der Römer wil.,124,174,character_speech,2,0,,BASSIANUS.,BASSIANUS.,119.0,UNKNOWN,love,positive,emotions of affection
338,338,TextGrid/-Papinianus.xml,Sein und der Römer Nutz ist unser höchstes Zil.,0,47,character_speech,2,0,,GETA.,GETA.,120.0,UNKNOWN,"admiration, reverence",positive,emotions of affection
339,339,TextGrid/-Papinianus.xml,Diß spricht der Mund: Sein Hertz ist fern von disem sagen.,0,58,character_speech,2,0,,BASSIANUS.,BASSIANUS.,121.0,UNKNOWN,no_annotation,no_annotation,no_annotation
340,340,TextGrid/-Papinianus.xml,Man zeig' uns ob das Hertz je anders sich getragen.,0,51,character_speech,2,0,,GETA.,GETA.,122.0,UNKNOWN,no_annotation,no_annotation,no_annotation
341,341,TextGrid/-Papinianus.xml,Diß zeigt die stete That.,0,25,character_speech,2,0,,BASSIANUS.,BASSIANUS.,123.0,UNKNOWN,no_annotation,no_annotation,no_annotation
342,342,TextGrid/-Papinianus.xml,Wenn fällt uns Geta bey?,26,50,character_speech,2,0,,BASSIANUS.,BASSIANUS.,123.0,UNKNOWN,no_annotation,no_annotation,no_annotation
343,343,TextGrid/-Papinianus.xml,Stets!,0,6,character_speech,2,0,,GETA.,GETA.,124.0,UNKNOWN,no_annotation,no_annotation,no_annotation
