,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
507,507,Kasperl/Hensler_Der Großvater_korr.csv,"anvertraut, ey ja wohl, da muß man früh aufstehen, wenn man was erfahren will; der Philipp thut kein Wort reden",196,307,character_speech,2,5,,"
       Philipp.
      ",#philipp,181.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
508,508,Kasperl/Hensler_Der Großvater_korr.csv,"
       (ab)",0,12,stage_direction,2,5,speech_part,,#philipp,181.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
509,509,Kasperl/Hensler_Der Großvater_korr.csv,"
      Christoph, allein.",0,25,stage_direction,2,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
510,510,Kasperl/Hensler_Der Großvater_korr.csv,"(sieht sich um, nach einer kleinen Pause)",26,67,stage_direction,2,6,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
511,511,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun bin ich wieder hier in diesen glücklichen Mauern; meine ganze Seele hängt so fest an ihr, und doch muß ich sie vergessen.",0,133,character_speech,2,6,,"
       Christoph.
      ",#christoph,182.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
512,512,Kasperl/Hensler_Der Großvater_korr.csv,"
        (Emilie schleicht sich heimlich herein)",0,48,stage_direction,2,6,inner_speech,,#christoph,182.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
513,513,Kasperl/Hensler_Der Großvater_korr.csv,"
       So oft ich mir vornehme, sie nicht mehr zu sehen, so oft seh’ ich, denk ich nichts, als an sie.",0,103,character_speech,2,6,,"
       Christoph.
      ",#christoph,182.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
514,514,Kasperl/Hensler_Der Großvater_korr.csv,Guter Gott!,104,115,character_speech,2,6,,"
       Christoph.
      ",#christoph,182.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
515,515,Kasperl/Hensler_Der Großvater_korr.csv,"wie unglücklich bin ich, Emilie in den Armen eines andern?",116,174,character_speech,2,6,,"
       Christoph.
      ",#christoph,182.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
516,516,Kasperl/Hensler_Der Großvater_korr.csv,"
        (Pause)",0,16,stage_direction,2,6,inner_speech,,#christoph,182.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
517,517,Kasperl/Hensler_Der Großvater_korr.csv,"
       aber, es sey, zum letztenmal will ich sie sehen, meine Mannskraft soll überdie Schwäche meiner Leidenschaft siegen, die zu befriedigen, Familienstolz und Glücks Güter ver­hindern; ja, ich will sie auch jetzt nicht mehr sehen, nicht mehr sprechen; will ihr Bild ganz aus meinem Herzen reissen, auch wenn es sich verbluten sollte.",0,336,character_speech,2,6,,"
       Christoph.
      ",#christoph,182.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
518,518,Kasperl/Hensler_Der Großvater_korr.csv,"
       (will fort eilt gerade in Emiliens Arme.)",0,49,stage_direction,2,6,speech_part,,#christoph,182.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
519,519,Kasperl/Hensler_Der Großvater_korr.csv,"
      Christoph, und Emilie.",0,29,stage_direction,2,7,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
520,520,Kasperl/Hensler_Der Großvater_korr.csv,"
       (mit seelenvollem Blick)",0,32,stage_direction,2,7,speech_part,,#emilie,183.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
521,521,Kasperl/Hensler_Der Großvater_korr.csv,"
       Christoph!",0,18,character_speech,2,7,,"
       Emilie.
      ",#emilie,183.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
522,522,Kasperl/Hensler_Der Großvater_korr.csv,"
       Emilie!",0,15,character_speech,2,7,,"
       Christoph.
      ",#christoph,184.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
523,523,Kasperl/Hensler_Der Großvater_korr.csv,"
        (er windet sich aus ihren Arm)",0,39,stage_direction,2,7,inner_speech,,#christoph,184.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
524,524,Kasperl/Hensler_Der Großvater_korr.csv,"
       (Pause)",0,15,stage_direction,2,7,speech_part,,#christoph,184.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
525,525,Kasperl/Hensler_Der Großvater_korr.csv,"
       (ihm fest unter die Augen sehend)",0,41,stage_direction,2,7,speech_part,,#emilie,185.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
526,526,Kasperl/Hensler_Der Großvater_korr.csv,"
       Mein Bild aus deinem Herzen reissen, auch wenn es sich verbluten sollte?",0,80,character_speech,2,7,,"
       Emilie.
      ",#emilie,185.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
527,527,Kasperl/Hensler_Der Großvater_korr.csv,"
       Sie liessen mich ruffen, Fräulein!",0,42,character_speech,2,7,,"
       Christoph.
      ",#christoph,186.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
528,528,Kasperl/Hensler_Der Großvater_korr.csv,"
       (zärtlicher)",0,20,stage_direction,2,7,speech_part,,#emilie,187.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
529,529,Kasperl/Hensler_Der Großvater_korr.csv,"
       Ich weiß eine Zeit, wo sie ungeruffen in meine Arme eilten – doch diese Zeit ist vorüber; warum haben sie so schnell ihre Kleidung verändert?",0,149,character_speech,2,7,,"
       Emilie.
      ",#emilie,187.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
530,530,Kasperl/Hensler_Der Großvater_korr.csv,"
       Um durch meine neue Bestimmung, durch meine neue Laufbahn, die seeligen Stunden zu vergessen, die ich in ihrem Umgang genossen habe.",0,140,character_speech,2,7,,"
       Christoph.
      ",#christoph,188.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
531,531,Kasperl/Hensler_Der Großvater_korr.csv,"
       Und was hindert sie jetzt noch, dieser seeligen Stunden zu geniessen?",0,77,character_speech,2,7,,"
       Emilie.
      ",#emilie,189.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
532,532,Kasperl/Hensler_Der Großvater_korr.csv,"
       (sieht stumm zur Erde)",0,30,stage_direction,2,7,speech_part,,#christoph,190.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
533,533,Kasperl/Hensler_Der Großvater_korr.csv,"
       Emilie?",0,15,character_speech,2,7,,"
       Christoph.
      ",#christoph,190.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
534,534,Kasperl/Hensler_Der Großvater_korr.csv,"
       (beyseite)",0,18,stage_direction,2,7,speech_part,,#emilie,191.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
535,535,Kasperl/Hensler_Der Großvater_korr.csv,"
       O daß ich ihm um den Hals fallen, und seine Schüchternheit durch meine Küsse beleben könnte –",0,101,character_speech,2,7,,"
       Emilie.
      ",#emilie,191.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
536,536,Kasperl/Hensler_Der Großvater_korr.csv,"
        (ergreift seine Hand)",0,30,stage_direction,2,7,inner_speech,,#emilie,191.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
537,537,Kasperl/Hensler_Der Großvater_korr.csv,"
        (laut)",0,15,stage_direction,2,7,inner_speech,,#emilie,191.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
538,538,Kasperl/Hensler_Der Großvater_korr.csv,"
       guter Jüngling!",0,23,character_speech,2,7,,"
       Emilie.
      ",#emilie,191.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
539,539,Kasperl/Hensler_Der Großvater_korr.csv,"
       Schone meiner, liebes Mädchen, du machst mich unglücklich –",0,67,character_speech,2,7,,"
       Christoph.
      ",#christoph,192.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
540,540,Kasperl/Hensler_Der Großvater_korr.csv,"
       Ich dich unglücklich?",0,29,character_speech,2,7,,"
       Emilie.
      ",#emilie,193.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
541,541,Kasperl/Hensler_Der Großvater_korr.csv,"ja, wenn du es durch meine Liebe werden kannst, so sey ganz unglücklich; du wendest deinen Blick von deiner Emilie, und ehedem fandest du doch so viel Freud in meinem Gesicht; sieh mich an, guter Jüngling!",30,235,character_speech,2,7,,"
       Emilie.
      ",#emilie,193.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
542,542,Kasperl/Hensler_Der Großvater_korr.csv,"
       (vor Ihr auf den Knien)",0,31,stage_direction,2,7,speech_part,,#christoph,194.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
543,543,Kasperl/Hensler_Der Großvater_korr.csv,"
       Emilie!",0,15,character_speech,2,7,,"
       Christoph.
      ",#christoph,194.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
544,544,Kasperl/Hensler_Der Großvater_korr.csv,nur eine Bitte – nur eine Bitte gewähre mir –,16,61,character_speech,2,7,,"
       Christoph.
      ",#christoph,194.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
545,545,Kasperl/Hensler_Der Großvater_korr.csv,"
       Rede, Mann meines Herzens!",0,34,character_speech,2,7,,"
       Emilie.
      ",#emilie,195.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
546,546,Kasperl/Hensler_Der Großvater_korr.csv,"alles sey dir gewähret, was du verlangest –",35,78,character_speech,2,7,,"
       Emilie.
      ",#emilie,195.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
547,547,Kasperl/Hensler_Der Großvater_korr.csv,"
       So hasse mich; und ich habe doch wenigsten den einzigen Trost, in meinem Unglück, nur mich allein, und dich nicht unglücklich zu sehen.",0,143,character_speech,2,7,,"
       Christoph.
      ",#christoph,196.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
548,548,Kasperl/Hensler_Der Großvater_korr.csv,"
       Ich soll dich hassen?",0,29,character_speech,2,7,,"
       Emilie.
      ",#emilie,197.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
549,549,Kasperl/Hensler_Der Großvater_korr.csv,"
        (hebt ihn auf)",0,23,stage_direction,2,7,inner_speech,,#emilie,197.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
550,550,Kasperl/Hensler_Der Großvater_korr.csv,"
       fühle an mein Herz, wie es schlägt – nur für dich – für dich allein, und ich soll dich hassen?",0,102,character_speech,2,7,,"
       Emilie.
      ",#emilie,197.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
551,551,Kasperl/Hensler_Der Großvater_korr.csv,"
       Willst du mich noch elender machen?",0,43,character_speech,2,7,,"
       Christoph.
      ",#christoph,198.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
552,552,Kasperl/Hensler_Der Großvater_korr.csv,"Bedenke deine Verhältnisse, deine Glücksumstände, ich bin arm –",44,107,character_speech,2,7,,"
       Christoph.
      ",#christoph,198.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
553,553,Kasperl/Hensler_Der Großvater_korr.csv,"
       Und wenn du ein Bettler wärest, du wirst mein Mann!",0,59,character_speech,2,7,,"
       Emilie.
      ",#emilie,199.0,UNKNOWN,Schadenfreude,positive,emotions of pleasure,comedy,KK
554,554,Kasperl/Hensler_Der Großvater_korr.csv,"
       Englisches Mädchen!",0,27,character_speech,2,7,,"
       Christoph.
      ",#christoph,200.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
555,555,Kasperl/Hensler_Der Großvater_korr.csv,die ersten Reize der Liebe sterben so oft nach dem Genusse; willst du dich durch einen einzigen übereilten Schritt einer ewigfortdaurenden Reue in die Arme werfen?,28,191,character_speech,2,7,,"
       Christoph.
      ",#christoph,200.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
556,556,Kasperl/Hensler_Der Großvater_korr.csv,"Nein, gutes Mädchen, erfülle den Willen deines Vaters; du schwurest ihm blinden Gehorsam, väterlicher Fluch könnte dir nachhallen aus dem Grabe, wenn du ihn nicht erfülltest; sey glücklicher als ich es bin, als ich es nie werde, weil ich dich geliebt habe.",192,448,character_speech,2,7,,"
       Christoph.
      ",#christoph,200.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
557,557,Kasperl/Hensler_Der Großvater_korr.csv,"
       Und doch sagt mir dein Auge, daß du mich noch liebst –",0,62,character_speech,2,7,,"
       Emilie.
      ",#emilie,201.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
558,558,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun so höre es feyerlich, heilig und ernst; Emilie!",0,59,character_speech,2,7,,"
       Christoph.
      ",#christoph,202.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
559,559,Kasperl/Hensler_Der Großvater_korr.csv,ich liebe dich nicht mehr.,60,86,character_speech,2,7,,"
       Christoph.
      ",#christoph,202.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
560,560,Kasperl/Hensler_Der Großvater_korr.csv,"
       (schnell ab)",0,20,stage_direction,2,7,speech_part,,#christoph,202.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
561,561,Kasperl/Hensler_Der Großvater_korr.csv,"
       (allein)",0,16,stage_direction,2,7,speech_part,,#emilie,203.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
562,562,Kasperl/Hensler_Der Großvater_korr.csv,"
       Ich liebe dich nicht mehr; so sagte er ja?",0,50,character_speech,2,7,,"
       Emilie.
      ",#emilie,203.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
563,563,Kasperl/Hensler_Der Großvater_korr.csv,Mich nicht mehr lieben?,51,74,character_speech,2,7,,"
       Emilie.
      ",#emilie,203.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
564,564,Kasperl/Hensler_Der Großvater_korr.csv,ha!,75,78,character_speech,2,7,,"
       Emilie.
      ",#emilie,203.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
565,565,Kasperl/Hensler_Der Großvater_korr.csv,"geh her, liebenswürdiger Betrüger!",79,113,character_speech,2,7,,"
       Emilie.
      ",#emilie,203.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
566,566,Kasperl/Hensler_Der Großvater_korr.csv,"ich will dir fest unter das Auge schauen, und dann erkühne dich noch, mir die schwärzeste aller Lügen in das Gesicht zu sagen; sprich aus das verwünschte Wort: ich liebe dich nicht mehr: und kannst du das – kannst du das, ha!",114,339,character_speech,2,7,,"
       Emilie.
      ",#emilie,203.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
567,567,Kasperl/Hensler_Der Großvater_korr.csv,"so entsage ich jedem Gefühl der Menschheit, mache dich vor Himmel und Erde zum Lügner, zum Betrüger, zum Teufel!",340,452,character_speech,2,7,,"
       Emilie.
      ",#emilie,203.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
568,568,Kasperl/Hensler_Der Großvater_korr.csv,"
       (ab)",0,12,stage_direction,2,7,speech_part,,#emilie,203.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
569,569,Kasperl/Hensler_Der Großvater_korr.csv,"
      (Kaspers Zimmer)",0,23,stage_direction,2,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
570,570,Kasperl/Hensler_Der Großvater_korr.csv,"
      (Rosine allein, steht vor dem Tisch, um denselben zu decken, setzt die hölzernen Teller umher)",0,101,stage_direction,2,8,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
571,571,Kasperl/Hensler_Der Großvater_korr.csv,"
       Da sitzt der Vater, da der Großvater, dort die Großmutter, da sitz ich, da der Christoph, und da –",0,106,character_speech,2,8,,"
       Rosine.
      ",#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
572,572,Kasperl/Hensler_Der Großvater_korr.csv,"
        (sieht nach der Thür)",0,30,stage_direction,2,8,inner_speech,,#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
573,573,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun, ich hab geglaubt, es kömmt jemand, so oft ich halt die Thür gehen hör, so meyn ich mein Christoph müß’ hereinkommen –",0,130,character_speech,2,8,,"
       Rosine.
      ",#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
574,574,Kasperl/Hensler_Der Großvater_korr.csv,"
        (zählt wieder)",0,23,stage_direction,2,8,inner_speech,,#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
575,575,Kasperl/Hensler_Der Großvater_korr.csv,"
       also da der Vater –",0,27,character_speech,2,8,,"
       Rosine.
      ",#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
576,576,Kasperl/Hensler_Der Großvater_korr.csv,"
        (eben so wie oben)",0,27,stage_direction,2,8,inner_speech,,#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
577,577,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun, schon wieder?",0,26,character_speech,2,8,,"
       Rosine.
      ",#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
578,578,Kasperl/Hensler_Der Großvater_korr.csv,"s’ist doch ein budelnärrisch Ding um die Liebe; ich weiß gar nicht, wie mir ist; da krippelts, da krappelts oft in meiner Herzkammer, daß ich nicht weiß, wo aus noch ein; also hier ich, und neben mir der Christoph –",27,242,character_speech,2,8,,"
       Rosine.
      ",#rosine,204.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
579,579,Kasperl/Hensler_Der Großvater_korr.csv,"
        (sieht sich um)",0,24,stage_direction,2,8,inner_speech,,#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
580,580,Kasperl/Hensler_Der Großvater_korr.csv,"
       Jetzt kommt sicher jemand; Nein, schon wieder nicht; Ja so werd’ ich freylich mit meinem Tischdecken nicht fertig werden.",0,129,character_speech,2,8,,"
       Rosine.
      ",#rosine,204.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
581,581,Kasperl/Hensler_Der Großvater_korr.csv,"
       (Sie macht das Tischtuch zurecht, und wie sie die Thüre öfnen sieht, will sie ihm entgegen, und nimmt das ganze Tischzeug mit Tellern mit)",0,146,stage_direction,2,8,speech_part,,#rosine,204.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
582,582,Kasperl/Hensler_Der Großvater_korr.csv,"
      Rosine, Philipp.",0,23,stage_direction,2,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
583,583,Kasperl/Hensler_Der Großvater_korr.csv,"
       (kommt in Gedanken, erschrickt über den Fall)",0,53,stage_direction,2,9,speech_part,,#philipp,205.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
584,584,Kasperl/Hensler_Der Großvater_korr.csv,"
       O Jerum!",0,16,character_speech,2,9,,"
       Philipp.
      ",#philipp,205.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
585,585,Kasperl/Hensler_Der Großvater_korr.csv,da ist der Teufel los!,17,39,character_speech,2,9,,"
       Philipp.
      ",#philipp,205.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
586,586,Kasperl/Hensler_Der Großvater_korr.csv,"
       (springt gleich in das Nebenzimmer ab)",0,46,stage_direction,2,9,speech_part,,#philipp,205.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
587,587,Kasperl/Hensler_Der Großvater_korr.csv,"
      Rosine, hernach Christoph.",0,33,stage_direction,2,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
588,588,Kasperl/Hensler_Der Großvater_korr.csv,"
       (allein)",0,16,stage_direction,2,10,speech_part,,#rosine,206.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
589,589,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun da haben wir den Plunder, jetzt liegt alles auf der Erde, Hilf Himmel!",0,82,character_speech,2,10,,"
       Rosine.
      ",#rosine,206.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
590,590,Kasperl/Hensler_Der Großvater_korr.csv,wie bin ich erschrocken!,83,107,character_speech,2,10,,"
       Rosine.
      ",#rosine,206.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
591,591,Kasperl/Hensler_Der Großvater_korr.csv,"
       (sie hebt alles auf)",0,28,stage_direction,2,10,speech_part,,#rosine,206.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
592,592,Kasperl/Hensler_Der Großvater_korr.csv,"
       (kommt, setzt sich auf einen Stuhl)",0,43,stage_direction,2,10,speech_part,,#christoph,207.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
593,593,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun wär es vorüber, Gott grüß dich, liebes Röschen!",0,59,character_speech,2,10,,"
       Christoph.
      ",#christoph,207.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
594,594,Kasperl/Hensler_Der Großvater_korr.csv,"
       (steht auf)",0,19,stage_direction,2,10,speech_part,,#christoph,207.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
595,595,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun, steht der Mensch nicht da wie ein Schelm, so will ich eine Hexe seyn, komm her, lieber Christoph!",0,110,character_speech,2,10,,"
       Rosine.
      ",#rosine,208.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
596,596,Kasperl/Hensler_Der Großvater_korr.csv,"
        (ergreift seine Hand)",0,30,stage_direction,2,10,inner_speech,,#rosine,208.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
597,597,Kasperl/Hensler_Der Großvater_korr.csv,"
       hast mich denn gar nicht mehr lieb?",0,43,character_speech,2,10,,"
       Rosine.
      ",#rosine,208.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
598,598,Kasperl/Hensler_Der Großvater_korr.csv,he!,44,47,character_speech,2,10,,"
       Rosine.
      ",#rosine,208.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
599,599,Kasperl/Hensler_Der Großvater_korr.csv,"
        (weint)",0,16,stage_direction,2,10,inner_speech,,#rosine,208.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
600,600,Kasperl/Hensler_Der Großvater_korr.csv,"
       Es ist schon recht!",0,27,character_speech,2,10,,"
       Rosine.
      ",#rosine,208.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
601,601,Kasperl/Hensler_Der Großvater_korr.csv,hi hi hi!,28,37,character_speech,2,10,,"
       Rosine.
      ",#rosine,208.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
602,602,Kasperl/Hensler_Der Großvater_korr.csv,"
      Vorige, Kasper.",0,22,stage_direction,2,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
603,603,Kasperl/Hensler_Der Großvater_korr.csv,"
       He, he!",0,15,character_speech,2,11,,"
       Kasper.
      ",#kasper,209.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
604,604,Kasperl/Hensler_Der Großvater_korr.csv,was giebts denn wieder?,16,39,character_speech,2,11,,"
       Kasper.
      ",#kasper,209.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
605,605,Kasperl/Hensler_Der Großvater_korr.csv,Was ists Madel!,40,55,character_speech,2,11,,"
       Kasper.
      ",#kasper,209.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
606,606,Kasperl/Hensler_Der Großvater_korr.csv,"daß du flennst; machst ja in Gesicht wie die Katz, wenns donnert.",56,121,character_speech,2,11,,"
       Kasper.
      ",#kasper,209.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
607,607,Kasperl/Hensler_Der Großvater_korr.csv,"
       (schluchzend)",0,21,stage_direction,2,11,speech_part,,#rosine,210.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
608,608,Kasperl/Hensler_Der Großvater_korr.csv,"
       Da, da hab ich dem Christoph –",0,38,character_speech,2,11,,"
       Rosine.
      ",#rosine,210.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
609,609,Kasperl/Hensler_Der Großvater_korr.csv,"
       (ihr nachäffend)",0,24,stage_direction,2,11,speech_part,,#kasper,211.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
610,610,Kasperl/Hensler_Der Großvater_korr.csv,"
       Da, da hab ich den Christph [!",0,38,character_speech,2,11,,"
       Kasper.
      ",#kasper,211.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
611,611,Kasperl/Hensler_Der Großvater_korr.csv,"], und was hast?",38,54,character_speech,2,11,,"
       Kasper.
      ",#kasper,211.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
612,612,Kasperl/Hensler_Der Großvater_korr.csv,"
       Dem Christoph gesagt, daß, – nun so red, wenn du’s Herz hast –",0,70,character_speech,2,11,,"
       Rosine.
      ",#rosine,212.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
613,613,Kasperl/Hensler_Der Großvater_korr.csv,"
       Jetzt weiß ich soviel als vorher, so red, du Blizmädel!",0,63,character_speech,2,11,,"
       Kasper.
      ",#kasper,213.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
614,614,Kasperl/Hensler_Der Großvater_korr.csv,"
       Was soll ich es euch verhehlen, guter Mann!",0,51,character_speech,2,11,,"
       Christoph.
      ",#christoph,214.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
615,615,Kasperl/Hensler_Der Großvater_korr.csv,eure Tochter liebt mich.,52,76,character_speech,2,11,,"
       Christoph.
      ",#christoph,214.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
616,616,Kasperl/Hensler_Der Großvater_korr.csv,"
       Und deßwegen weint’s, der Einfaltspinsel!",0,49,character_speech,2,11,,"
       Kasper.
      ",#kasper,215.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
617,617,Kasperl/Hensler_Der Großvater_korr.csv,"
       Heurathen will er mich nicht, da steckt der Haaß im Pfeffer.",0,68,character_speech,2,11,,"
       Rosine.
      ",#rosine,216.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
618,618,Kasperl/Hensler_Der Großvater_korr.csv,"
       Nun, nun, nun, was heut nicht ist, ist morgen, er wird dich schon heurathen, wenn er Appetit dazu kriegt –",0,114,character_speech,2,11,,"
       Kasper.
      ",#kasper,217.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
619,619,Kasperl/Hensler_Der Großvater_korr.csv,"
       (weinerlich)",0,20,stage_direction,2,11,speech_part,,#rosine,218.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
620,620,Kasperl/Hensler_Der Großvater_korr.csv,"
       Schon recht, wenn er mich aber heut nicht mag und morgen nicht, so wird er nie mein Mann; weiß er das!",0,110,character_speech,2,11,,"
       Rosine.
      ",#rosine,218.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
621,621,Kasperl/Hensler_Der Großvater_korr.csv,"
       (ab)",0,12,stage_direction,2,11,speech_part,,#rosine,218.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
622,622,Kasperl/Hensler_Der Großvater_korr.csv,"
      Kasper, Christoph.",0,25,stage_direction,2,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
