,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
288,288,Kasperl/Hensler_Alles_weis.csv,"
       (ab.)",0,13,stage_direction,1,9,speech_part,,#barbier,105.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
289,289,Kasperl/Hensler_Alles_weis.csv,"
       Praxis est multiplex, et qui non credit, est simplex – am Milzgicht ist sie gestorben",0,93,character_speech,1,9,,"
       SCHULMEISTER.
      ",#schulmeister,106.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
290,290,Kasperl/Hensler_Alles_weis.csv,"
       (ab.)",0,13,stage_direction,1,9,speech_part,,#schulmeister,106.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
291,291,Kasperl/Hensler_Alles_weis.csv,"
        (ruft ihnen nach.)",0,27,stage_direction,1,9,inner_speech,,#kasper,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
292,292,Kasperl/Hensler_Alles_weis.csv,"
       Mein Weib ist an der Verstopfung gestorben",0,50,character_speech,1,9,,"
       KASPER.
      ",#kasper,107.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
293,293,Kasperl/Hensler_Alles_weis.csv,"
       (Hans jagt sie fort.)",0,29,stage_direction,1,9,speech_part,,#kasper,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
294,294,Kasperl/Hensler_Alles_weis.csv,(ab.),30,35,stage_direction,1,9,speech_part,,#kasper,107.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
295,295,Kasperl/Hensler_Alles_weis.csv,"
       Aber lieber Vetter!",0,27,character_speech,1,9,,"
       LISCHEN.
      ",#lischen,108.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
296,296,Kasperl/Hensler_Alles_weis.csv,"was liegt daran, ob sie an dieser, oder jener Krankheit gestorben ist – tod ist tod – das bringt sie nicht wieder zum Leben zurück.",28,159,character_speech,1,9,,"
       LISCHEN.
      ",#lischen,108.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
297,297,Kasperl/Hensler_Alles_weis.csv,"
        (weint.)",0,17,stage_direction,1,9,inner_speech,,#kasper,109.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
298,298,Kasperl/Hensler_Alles_weis.csv,"
       An der Verstopfung ist sie gestorben.",0,45,character_speech,1,9,,"
       KASPER.
      ",#kasper,109.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
299,299,Kasperl/Hensler_Alles_weis.csv,"
      Kasper.",0,14,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
300,300,Kasperl/Hensler_Alles_weis.csv,Lischen.,15,23,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
301,301,Kasperl/Hensler_Alles_weis.csv,"
        (trocknet sich die Thränen ab.)",0,40,stage_direction,1,10,inner_speech,,#kasper,110.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
302,302,Kasperl/Hensler_Alles_weis.csv,"
       Die Schurken die!",0,25,character_speech,1,10,,"
       KASPER.
      ",#kasper,110.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
303,303,Kasperl/Hensler_Alles_weis.csv,"einem betrübten Wittwer so vielen Verdruß zu machen, nicht wahr, ihr wollt auch mich noch bei gesundem Leib unter die Erde bringen.",26,157,character_speech,1,10,,"
       KASPER.
      ",#kasper,110.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
304,304,Kasperl/Hensler_Alles_weis.csv,"
       So geb er sich doch zufrieden, mein lieber Herr Vetter!",0,63,character_speech,1,10,,"
       LISCHEN.
      ",#lischen,111.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
305,305,Kasperl/Hensler_Alles_weis.csv,"schickt sich das auch in einem Haus, worinn ein Todtes liegt, solche Verdrüßlichkeiten anzufangen.",64,162,character_speech,1,10,,"
       LISCHEN.
      ",#lischen,111.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
306,306,Kasperl/Hensler_Alles_weis.csv,"
       Aber, wer ist Schuld daran, als der verdammte Barbier.",0,62,character_speech,1,10,,"
       KASPER.
      ",#kasper,112.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
307,307,Kasperl/Hensler_Alles_weis.csv,"
       Laß er ihn reden, was er will, die Frau Baase wird doch nicht wieder lebendig dadurch.",0,94,character_speech,1,10,,"
       LISCHEN.
      ",#lischen,113.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
308,308,Kasperl/Hensler_Alles_weis.csv,"
       Hast recht, liebes Nichterl!",0,36,character_speech,1,10,,"
       KASPER.
      ",#kasper,114.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
309,309,Kasperl/Hensler_Alles_weis.csv,"und deßwegen muß man sich halt in das Himmels Willen ergeben,",37,98,character_speech,1,10,,"
       KASPER.
      ",#kasper,114.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
310,310,Kasperl/Hensler_Alles_weis.csv,"
        (schmeichelnd.)",0,24,stage_direction,1,10,inner_speech,,#kasper,114.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
311,311,Kasperl/Hensler_Alles_weis.csv,"
       du bleibst doch aber bei mir?",0,37,character_speech,1,10,,"
       KASPER.
      ",#kasper,114.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
312,312,Kasperl/Hensler_Alles_weis.csv,liebes Liserl!,38,52,character_speech,1,10,,"
       KASPER.
      ",#kasper,114.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
313,313,Kasperl/Hensler_Alles_weis.csv,und wirst mir,53,66,character_speech,1,10,,"
       KASPER.
      ",#kasper,114.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
314,314,Kasperl/Hensler_Alles_weis.csv,"
       die Haushaltung führen helfen, nicht wahr, liebes Liserl!",0,65,character_speech,1,10,,"
       KASPER.
      ",#kasper,114.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
315,315,Kasperl/Hensler_Alles_weis.csv,"
       Das wird aber nicht gut seyn können, lieber Herr Vetter!",0,64,character_speech,1,10,,"
       LISCHEN.
      ",#lischen,115.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
316,316,Kasperl/Hensler_Alles_weis.csv,"
       Und warum denn nicht – liebstes Nichterl?",0,49,character_speech,1,10,,"
       KASPER.
      ",#kasper,116.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
317,317,Kasperl/Hensler_Alles_weis.csv,ich werd ohnehin meinem lieben Weiberl bald nachfolgen.,50,105,character_speech,1,10,,"
       KASPER.
      ",#kasper,116.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
318,318,Kasperl/Hensler_Alles_weis.csv,"
       (weint wieder.)",0,23,stage_direction,1,10,speech_part,,#kasper,116.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
319,319,Kasperl/Hensler_Alles_weis.csv,"
       Schon recht, aber wer weiß, wie lang das noch ansteht, und wenn einmal die Heuraths-Jahre da sind, ja!",0,110,character_speech,1,10,,"
       LISCHEN.
      ",#lischen,117.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
320,320,Kasperl/Hensler_Alles_weis.csv,mein lieber Herr Vetter!,111,135,character_speech,1,10,,"
       LISCHEN.
      ",#lischen,117.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
321,321,Kasperl/Hensler_Alles_weis.csv,"da hat man keine leibliche Ruh mehr, bis man eine Frau ist.",136,195,character_speech,1,10,,"
       LISCHEN.
      ",#lischen,117.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
322,322,Kasperl/Hensler_Alles_weis.csv,"
       So hab doch nur Geduld!",0,31,character_speech,1,10,,"
       KASPER.
      ",#kasper,118.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
323,323,Kasperl/Hensler_Alles_weis.csv,kommt Zeit!,32,43,character_speech,1,10,,"
       KASPER.
      ",#kasper,118.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
324,324,Kasperl/Hensler_Alles_weis.csv,"kommt Rath – es kann ja doch noch seyn, daß ich meine Gedanken ändere, vielleicht!",44,126,character_speech,1,10,,"
       KASPER.
      ",#kasper,118.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
325,325,Kasperl/Hensler_Alles_weis.csv,man weiß ja nicht,127,144,character_speech,1,10,,"
       KASPER.
      ",#kasper,118.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
326,326,Kasperl/Hensler_Alles_weis.csv,"
        (sie schleicht sich langsam weg.)",0,42,stage_direction,1,10,inner_speech,,#kasper,118.0,UNKNOWN,fear,negative,emotions of anxiety,comedy,KK
327,327,Kasperl/Hensler_Alles_weis.csv,(ab.),43,48,stage_direction,1,10,inner_speech,,#kasper,118.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
328,328,Kasperl/Hensler_Alles_weis.csv,"
       wie es gehen kann – die Menschen ändern sich.",0,53,character_speech,1,10,,"
       KASPER.
      ",#kasper,118.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
329,329,Kasperl/Hensler_Alles_weis.csv,Vielleicht kann sichs ja doch noch schicken da – da – daß du noch meiner Frau,54,131,character_speech,1,10,,"
       KASPER.
      ",#kasper,118.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
330,330,Kasperl/Hensler_Alles_weis.csv,"
        (zärtlich)",0,19,stage_direction,1,10,inner_speech,,#kasper,118.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
331,331,Kasperl/Hensler_Alles_weis.csv,"
       aber wo ist denn das Blizmädel hingekommen?",0,51,character_speech,1,10,,"
       KASPER.
      ",#kasper,118.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
332,332,Kasperl/Hensler_Alles_weis.csv,"
       (sieht sich um)",0,23,stage_direction,1,10,speech_part,,#kasper,118.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
333,333,Kasperl/Hensler_Alles_weis.csv,"
      Vorige.",0,14,stage_direction,1,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
334,334,Kasperl/Hensler_Alles_weis.csv,Hans.,15,20,stage_direction,1,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
335,335,Kasperl/Hensler_Alles_weis.csv,"
       Meister!",0,16,character_speech,1,11,,"
       HANS.
      ",#hans,119.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
336,336,Kasperl/Hensler_Alles_weis.csv,Meister!,17,25,character_speech,1,11,,"
       HANS.
      ",#hans,119.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
337,337,Kasperl/Hensler_Alles_weis.csv,"
       Nun!",0,12,character_speech,1,11,,"
       KASPER.
      ",#kasper,120.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
338,338,Kasperl/Hensler_Alles_weis.csv,was ists?,13,22,character_speech,1,11,,"
       KASPER.
      ",#kasper,120.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
339,339,Kasperl/Hensler_Alles_weis.csv,"
       Es ist eine Jungfer da!",0,31,character_speech,1,11,,"
       HANS.
      ",#hans,121.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
340,340,Kasperl/Hensler_Alles_weis.csv,sie fragt nach dem Meister seelig.,32,66,character_speech,1,11,,"
       HANS.
      ",#hans,121.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
341,341,Kasperl/Hensler_Alles_weis.csv,"
       Ich kann heute mit Niemand reden, vielweniger mit einem Weibsbild.",0,74,character_speech,1,11,,"
       KASPER.
      ",#kasper,122.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
342,342,Kasperl/Hensler_Alles_weis.csv,"
       Sie sagt aber, sie gehört zur Kundschaft.",0,49,character_speech,1,11,,"
       HANS.
      ",#hans,123.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
343,343,Kasperl/Hensler_Alles_weis.csv,"
       So laß sie kommen.",0,26,character_speech,1,11,,"
       KASPER.
      ",#kasper,124.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
344,344,Kasperl/Hensler_Alles_weis.csv,"
       !",0,9,character_speech,1,11,,"
       HANSL.
      ",#hansl,125.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
345,345,Kasperl/Hensler_Alles_weis.csv,Sie kommt schon selber,10,32,character_speech,1,11,,"
       HANSL.
      ",#hansl,125.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
346,346,Kasperl/Hensler_Alles_weis.csv,"
       (ab.)",0,13,stage_direction,1,11,speech_part,,#hansl,125.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
347,347,Kasperl/Hensler_Alles_weis.csv,"
      Kasp.",0,12,stage_direction,1,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
348,348,Kasperl/Hensler_Alles_weis.csv,"Lenerl, eine Wittwe, (mit vielen Büklingen.)",13,57,stage_direction,1,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
349,349,Kasperl/Hensler_Alles_weis.csv,"
       Schönen, freundlichen, guten Tag, Herr Nachbar!",0,55,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
350,350,Kasperl/Hensler_Alles_weis.csv,"ei, ei, poztausend ist!",56,79,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
351,351,Kasperl/Hensler_Alles_weis.csv,das wirklich wahr – was ich gehört hab?,80,119,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
352,352,Kasperl/Hensler_Alles_weis.csv,mein Gott!,120,130,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
353,353,Kasperl/Hensler_Alles_weis.csv,"wer hätt das gedacht, daß die Frau Meisterin seelig so geschwind –",131,197,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
354,354,Kasperl/Hensler_Alles_weis.csv,"
        (weint.)",0,17,stage_direction,1,12,inner_speech,,#lenerl,126.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
355,355,Kasperl/Hensler_Alles_weis.csv,"
       das Zeitliche mit dem ewigen verwechseln sollte – nun, du lieber Himmel!",0,80,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
356,356,Kasperl/Hensler_Alles_weis.csv,was sind wir,81,93,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
357,357,Kasperl/Hensler_Alles_weis.csv,"
        (weint.)",0,17,stage_direction,1,12,inner_speech,,#lenerl,126.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
358,358,Kasperl/Hensler_Alles_weis.csv,"
       Menschen doch für hinfällige Geschöpfe, – die arme Frau Meisterin – so ein herzgutes Weib –",0,99,character_speech,1,12,,"
       LENERL.
      ",#lenerl,126.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
359,359,Kasperl/Hensler_Alles_weis.csv,"
        (ebenso)",0,17,stage_direction,1,12,inner_speech,,#kasper,127.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
360,360,Kasperl/Hensler_Alles_weis.csv,"
       So ein seelengutes Weib!",0,32,character_speech,1,12,,"
       KASPER.
      ",#kasper,127.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
361,361,Kasperl/Hensler_Alles_weis.csv,"ich möcht mich nur gleich dahin legen, und sterben.",33,84,character_speech,1,12,,"
       KASPER.
      ",#kasper,127.0,UNKNOWN,despair,negative,emotions of anxiety,comedy,KK
362,362,Kasperl/Hensler_Alles_weis.csv,"
       Nun, nun, so sey er doch nicht gar so niedergeschlagen, was man nicht ändern kann, nimmt man geduldig an, es schadet ja seiner Gesundheit, wenn er sich so abtrauert, und am Ende",0,185,character_speech,1,12,,"
       LENE.
      ",#lene,128.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
363,363,Kasperl/Hensler_Alles_weis.csv,"
        (weint.)",0,17,stage_direction,1,12,inner_speech,,#lene,128.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
364,364,Kasperl/Hensler_Alles_weis.csv,"
       könnt er ja auch noch, – ich darf nicht daran denken, es wär Jammerschad um einen so jungen artigen Mann wie er ist –",0,125,character_speech,1,12,,"
       LENE.
      ",#lene,128.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
365,365,Kasperl/Hensler_Alles_weis.csv,"
        (sie nimmt ihn am Kinn.)",0,33,stage_direction,1,12,inner_speech,,#lene,128.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
366,366,Kasperl/Hensler_Alles_weis.csv,"
       er ist ja noch in den besten Jahren, wie leicht wird sich wieder ein Weibsbild finden, die – die ihm seinen Verlust ersezen könnte –",0,140,character_speech,1,12,,"
       LENE.
      ",#lene,128.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
367,367,Kasperl/Hensler_Alles_weis.csv,"
       Aber, wo wieder ein solches Weib finden?",0,48,character_speech,1,12,,"
       KASPER.
      ",#kasper,129.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
368,368,Kasperl/Hensler_Alles_weis.csv,"wo in der ganzen Welt so ein Muster der Tugend, und Treue, wo so wieder eine finden in Europia – Asia – und Afrika – die mich so geliebt hat, die mir so treu geblieben ist, die mir alles so hat hingehen lassen, auch, wenn ich manchmal nach Haus gekommen bin, und die Bettstatt hab nicht finden können.",49,350,character_speech,1,12,,"
       KASPER.
      ",#kasper,129.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
369,369,Kasperl/Hensler_Alles_weis.csv,"
       Alles recht, mein lieber Nachbar, aber, was nicht mehr ist, ist vorbei.",0,79,character_speech,1,12,,"
       LENE.
      ",#lene,130.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
370,370,Kasperl/Hensler_Alles_weis.csv,"
        (ergreift seine Hand.)",0,31,stage_direction,1,12,inner_speech,,#lene,130.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
371,371,Kasperl/Hensler_Alles_weis.csv,"
       Ich wüßt – freilich er wird mich doch verstehen; Ich bin schon seit 2 Jahren Witwe – noch ein Weib, jung, frisch, und rund, und ich dächt, wir würden uns nicht übel zusammen schicken, wie meint er, Herr Nachbar!",0,219,character_speech,1,12,,"
       LENE.
      ",#lene,130.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
372,372,Kasperl/Hensler_Alles_weis.csv,"
       Ich meine – Frau Nachbarin!",0,35,character_speech,1,12,,"
       KASPER.
      ",#kasper,131.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
373,373,Kasperl/Hensler_Alles_weis.csv,"daß ihre Mühe umsonst ist, denn, im Vertrauen gesagt, ich werd in meinem Leben nicht wieder heurathen.",36,138,character_speech,1,12,,"
       KASPER.
      ",#kasper,131.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
374,374,Kasperl/Hensler_Alles_weis.csv,"
      Kasp.",0,12,stage_direction,1,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
375,375,Kasperl/Hensler_Alles_weis.csv,Lene.,13,18,stage_direction,1,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
376,376,Kasperl/Hensler_Alles_weis.csv,Hans.,19,24,stage_direction,1,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
377,377,Kasperl/Hensler_Alles_weis.csv,"
        (schnell.)",0,19,stage_direction,1,13,inner_speech,,#hans,132.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
378,378,Kasperl/Hensler_Alles_weis.csv,"
       Meister!",0,16,character_speech,1,13,,"
       HANS.
      ",#hans,132.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
379,379,Kasperl/Hensler_Alles_weis.csv,Meister!,17,25,character_speech,1,13,,"
       HANS.
      ",#hans,132.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
380,380,Kasperl/Hensler_Alles_weis.csv,"
       Nun!",0,12,character_speech,1,13,,"
       KASPER.
      ",#kasper,133.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
381,381,Kasperl/Hensler_Alles_weis.csv,was hast du für ein Geläuf?,13,40,character_speech,1,13,,"
       KASPER.
      ",#kasper,133.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
382,382,Kasperl/Hensler_Alles_weis.csv,"
       Es ist schon wieder eine Jungfer draußen.",0,49,character_speech,1,13,,"
       HANS.
      ",#hans,134.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
383,383,Kasperl/Hensler_Alles_weis.csv,"
        (unwillig)",0,19,stage_direction,1,13,inner_speech,,#kasper,135.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
384,384,Kasperl/Hensler_Alles_weis.csv,"
       Sag!",0,12,character_speech,1,13,,"
       KASPER.
      ",#kasper,135.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
385,385,Kasperl/Hensler_Alles_weis.csv,ich sey nicht zu Haus –,13,36,character_speech,1,13,,"
       KASPER.
      ",#kasper,135.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
386,386,Kasperl/Hensler_Alles_weis.csv,"
       Ja, sie hat den Meister schon durchs Schlüßelloch liebeln sehen.",0,72,character_speech,1,13,,"
       HANS.
      ",#hans,136.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
387,387,Kasperl/Hensler_Alles_weis.csv,"
       Was?",0,12,character_speech,1,13,,"
       KASPER.
      ",#kasper,137.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
388,388,Kasperl/Hensler_Alles_weis.csv,mich!,13,18,character_speech,1,13,,"
       KASPER.
      ",#kasper,137.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
389,389,Kasperl/Hensler_Alles_weis.csv,du verdammter Junge!,19,39,character_speech,1,13,,"
       KASPER.
      ",#kasper,137.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
390,390,Kasperl/Hensler_Alles_weis.csv,"
       (Hans ab.)",0,18,stage_direction,1,13,speech_part,,#kasper,137.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
391,391,Kasperl/Hensler_Alles_weis.csv,"
      Vorige.",0,14,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
392,392,Kasperl/Hensler_Alles_weis.csv,Frau Rebekka.,15,28,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
393,393,Kasperl/Hensler_Alles_weis.csv,"
       Ja, wenn man auf ihn warten will, so bleibt man draußen stehn bis an den jüngsten Tag.",0,94,character_speech,1,14,,"
       REBEKKA.
      ",#rebekka,138.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
394,394,Kasperl/Hensler_Alles_weis.csv,Nun Meister!,95,107,character_speech,1,14,,"
       REBEKKA.
      ",#rebekka,138.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
395,395,Kasperl/Hensler_Alles_weis.csv,"er wird doch nicht über seiner Frau Tod seine ganze Kundschaft vergessen wollen, warum hat denn der Bub heute kein Brod ins Haus gebracht?",108,246,character_speech,1,14,,"
       REBEKKA.
      ",#rebekka,138.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
396,396,Kasperl/Hensler_Alles_weis.csv,"
       O meine liebe Frau Rebekka!",0,35,character_speech,1,14,,"
       KASPER.
      ",#kasper,139.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
397,397,Kasperl/Hensler_Alles_weis.csv,"es geht jezt alles drunter, und drüber, weil meine Frau seelig",36,98,character_speech,1,14,,"
       KASPER.
      ",#kasper,139.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
398,398,Kasperl/Hensler_Alles_weis.csv,"
        (weint.)",0,17,stage_direction,1,14,inner_speech,,#kasper,139.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
399,399,Kasperl/Hensler_Alles_weis.csv,"
       Aber der Teufelsbub hätts doch nicht vergessen sollen",0,61,character_speech,1,14,,"
       KASPER.
      ",#kasper,139.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
400,400,Kasperl/Hensler_Alles_weis.csv,"
        (ruft)",0,15,stage_direction,1,14,inner_speech,,#kasper,139.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
401,401,Kasperl/Hensler_Alles_weis.csv,"
       Hans!",0,13,character_speech,1,14,,"
       KASPER.
      ",#kasper,139.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
402,402,Kasperl/Hensler_Alles_weis.csv,"
      Vorige.",0,14,stage_direction,1,15,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
403,403,Kasperl/Hensler_Alles_weis.csv,Hans.,15,20,stage_direction,1,15,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
404,404,Kasperl/Hensler_Alles_weis.csv,"
       Was solls seyn, Meister!",0,32,character_speech,1,15,,"
       HANS.
      ",#hans,140.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
405,405,Kasperl/Hensler_Alles_weis.csv,"
       Warum trägst du das Brod nicht in der Frau Rebekka Haus?",0,64,character_speech,1,15,,"
       KASPER.
      ",#kasper,141.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
406,406,Kasperl/Hensler_Alles_weis.csv,"
       Meister!",0,16,character_speech,1,15,,"
       HANS.
      ",#hans,142.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
407,407,Kasperl/Hensler_Alles_weis.csv,"ich hab geglaubt, weil die Frau Meisterin gestorben ist, es darf jezt nichts gebacken und auch nichts mehr gegessen werden.",17,140,character_speech,1,15,,"
       HANS.
      ",#hans,142.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
408,408,Kasperl/Hensler_Alles_weis.csv,"Ich hab geglaubt, es sei Feierabend",141,176,character_speech,1,15,,"
       HANS.
      ",#hans,142.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
409,409,Kasperl/Hensler_Alles_weis.csv,"
       (ab.)",0,13,stage_direction,1,15,speech_part,,#hans,142.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
410,410,Kasperl/Hensler_Alles_weis.csv,"
       Aber, was er doch für ein gottloser Mann ist, Meister Kasper!",0,69,character_speech,1,15,,"
       REBEKKA.
      ",#rebekka,143.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
411,411,Kasperl/Hensler_Alles_weis.csv,"kaum hat die Frau Nachbarin seelig die Augen zugethan, so bestellt er sich auch gleich wieder Weibsleute ins Haus;",70,184,character_speech,1,15,,"
       REBEKKA.
      ",#rebekka,143.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
