,Unnamed: 0.1,file,text,start,end,type,act,scene,sd_subtype,speaker,speaker_id,speech_number,gender,pre1_tag_type,pre1_base_polarity,pre1_main_emotion_class,genre,subgenre
186,186,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (von Anf.)",0,18,stage_direction,1,9,speech_part,,#luft,69.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
187,187,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      (Gretlschleicht sich herbey.)",0,36,stage_direction,1,9,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
188,188,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (kommt herfür mit vielen ländlichen Kniksen)",0,52,stage_direction,1,9,speech_part,,#gretl,70.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
189,189,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Schönen guten Tag, lieber, gnädiger Herr!",0,49,character_speech,1,9,,"
       Gretl.
      ",#gretl,70.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
190,190,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Schön willkomm – schön willkomm – wie kommst denn du hieher?",0,68,character_speech,1,9,,"
       Luft.
      ",#luft,71.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
191,191,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,liebes Mädchen!,69,84,character_speech,1,9,,"
       Luft.
      ",#luft,71.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
192,192,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Nun, da hab’ ich wollen meinem Kasperl das Mittagessen bringen – aber ich weiß ja nicht, wo ich ihn finden soll –",0,121,character_speech,1,9,,"
       Gretl.
      ",#gretl,72.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
193,193,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (für sich)",0,18,stage_direction,1,9,speech_part,,#luft,73.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
194,194,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Desto besser für mich –",0,31,character_speech,1,9,,"
       Luft.
      ",#luft,73.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
195,195,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
        (laut)",0,15,stage_direction,1,9,inner_speech,,#luft,73.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
196,196,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Wer ist denn dein Kasperl?",0,34,character_speech,1,9,,"
       Luft.
      ",#luft,73.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
197,197,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,35,36,character_speech,1,9,,"
       Luft.
      ",#luft,73.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
198,198,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Ein Hirtenjunge auf den Alpen – er will mich nächstens heurathen.",0,73,character_speech,1,9,,"
       Gretl.
      ",#gretl,74.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
199,199,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,74,75,character_speech,1,9,,"
       Gretl.
      ",#gretl,74.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
200,200,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Wo wohnst du denn?",0,26,character_speech,1,9,,"
       Luft.
      ",#luft,75.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
201,201,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,schönes Mädchen!,27,43,character_speech,1,9,,"
       Luft.
      ",#luft,75.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
202,202,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (schnell mit vielen Knicksen)",0,37,stage_direction,1,9,speech_part,,#gretl,76.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
203,203,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Gleich da, zu Anfang des Dorfs, in dem weissen Häusel – nahe dabey steht ein Lindenbaum, und neben dem Lindenbaum steht ein Brunn – Ihnen zu dienen.",0,156,character_speech,1,9,,"
       Gretl.
      ",#gretl,76.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
204,204,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,157,158,character_speech,1,9,,"
       Gretl.
      ",#gretl,76.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
205,205,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Ich werde dich auf den Abend besuchen – darf ich?",0,57,character_speech,1,9,,"
       Luft.
      ",#luft,77.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
206,206,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"– Hier schenk’ ich dir einstweilen einen Gulden, kauf dir auf morgen ein Band zu deinem Hut.",58,150,character_speech,1,9,,"
       Luft.
      ",#luft,77.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
207,207,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,151,152,character_speech,1,9,,"
       Luft.
      ",#luft,77.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
208,208,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (Kasperl kommt.)",0,24,stage_direction,1,9,speech_part,,#luft,77.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
209,209,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Schönen Dank – gnädiger Herr!",0,37,character_speech,1,9,,"
       Gretl.
      ",#gretl,78.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
210,210,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
        (küßt ihm die Hand)",0,28,stage_direction,1,9,inner_speech,,#gretl,78.0,UNKNOWN,"admiration, reverence",positive,emotions of affection,comedy,KK
211,211,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       aber nehmen sie sich in Acht, daß mein Kasperl nichts merkt, denn der Kerl ist eifersüchtig wie ein Pavian.",0,115,character_speech,1,9,,"
       Gretl.
      ",#gretl,78.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
212,212,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,116,117,character_speech,1,9,,"
       Gretl.
      ",#gretl,78.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
213,213,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Sey unbesorgt, es wird schon alles gut gehen.",0,53,character_speech,1,9,,"
       Luft.
      ",#luft,79.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
214,214,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,54,55,character_speech,1,9,,"
       Luft.
      ",#luft,79.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
215,215,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (ab.)",0,13,stage_direction,1,9,speech_part,,#luft,79.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
216,216,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Gretl, Kasperl rückwärts.",0,32,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
217,217,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Was?",0,12,character_speech,1,10,,"
       Gretl.
      ",#gretl,80.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
218,218,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"einen Gulden, zu einem Band auf den Hut?",13,53,character_speech,1,10,,"
       Gretl.
      ",#gretl,80.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
219,219,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"schau – da könnt’ ich glücklichs Mädel werden, wenn sich der hübsche Herr in mich verlieben wollt.",54,152,character_speech,1,10,,"
       Gretl.
      ",#gretl,80.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
220,220,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"Er sieht auch ganz anders aus als mein Kasperl – er ist kein so vierschrötiger Limmel – und die Herren in der Stadt, hab’ ich mir sagen lassen, sollen gar höflich, und manierlich mit ihren Frauen umgehen.",153,357,character_speech,1,10,,"
       Gretl.
      ",#gretl,80.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
221,221,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,358,359,character_speech,1,10,,"
       Gretl.
      ",#gretl,80.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
222,222,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (für sich)",0,18,stage_direction,1,10,speech_part,,#kasperl,81.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
223,223,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Nun wart Gretl!",0,23,character_speech,1,10,,"
       Kasperl.
      ",#kasperl,81.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
224,224,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,ich will dir den vierschrötigen Limmel vertreiben.,24,74,character_speech,1,10,,"
       Kasperl.
      ",#kasperl,81.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
225,225,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Arie.",0,12,stage_direction,1,10,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
226,226,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (Kasperl macht ihr alles komisch nach.)",0,47,stage_direction,1,10,speech_part,,#gretl,82.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
227,227,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Mein Kasperl ist ein grober Schroll,
       
       
        Der gnädige Herr ist fein –
       
       
        Und ich, die schöne Gretl soll
       
       
        Des Kasperls Weib noch seyn?",0,213,character_speech,1,10,,"
       Gretl.
      ",#gretl,82.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
228,228,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"Nein, nein!",238,249,character_speech,1,10,,"
       Gretl.
      ",#gretl,82.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
229,229,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"ich werde gnädige Frau,
       
       
        Dann gaft man mich wohl an –
       
       
        Dann brüßt’ ich mich trotz einem Pfau,
       
       
        Dann ruft, wer rufen kann –
       
       
        Da geht die schöne gnädige Frau –
       
       
        Da seht die Gretl an.",250,545,character_speech,1,10,,"
       Gretl.
      ",#gretl,82.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
230,230,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (ab.)",0,13,stage_direction,1,10,speech_part,,#gretl,82.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
231,231,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Kasperl allein.",0,22,stage_direction,1,11,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
232,232,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (Kommt herfür.)",0,23,stage_direction,1,11,speech_part,,#kasperl,83.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
233,233,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Da seht die schöne gnädige Frau – Da seht die Närrin an.",0,64,character_speech,1,11,,"
       Kasperl.
      ",#kasperl,83.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
234,234,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,– Tausend Fickerment!,65,86,character_speech,1,11,,"
       Kasperl.
      ",#kasperl,83.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
235,235,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"was hab’ ich da g’hört – ich ein grober Schroll, ich ein vierschrötiger Limmel – und mein Gretl eine gnädige Frau dazu – Nein – das ist zu arg, s’Madl ist von mir kassirt.",87,258,character_speech,1,11,,"
       Kasperl.
      ",#kasperl,83.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
236,236,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"– Und was ich noch dazu g’hört hab’ – auf die Nacht eine Zusammenkunft, und noch dazu einen Gulden auf Abschlag – mit uns ist’s aus.",259,391,character_speech,1,11,,"
       Kasperl.
      ",#kasperl,83.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
237,237,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,392,393,character_speech,1,11,,"
       Kasperl.
      ",#kasperl,83.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
238,238,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (läuft umher.)",0,22,stage_direction,1,11,speech_part,,#kasperl,83.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
239,239,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Kasperl, oben vom Gebürge, kömmt ein Savojard, mit einer Laterna magica auf dem Rücken.",0,94,stage_direction,1,12,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
240,240,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Was zum Henker, ist denn das für ein Kerl!",0,50,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,84.0,UNKNOWN,being moved,being moved,being moved,comedy,KK
241,241,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,– aha – ein lustiger Pursche aus dem wälschen Gebürg.,51,104,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,84.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
242,242,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,105,106,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,84.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
243,243,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Hab sie – gut Freund!",0,29,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,85.0,UNKNOWN,friendship,positive,emotions of affection,comedy,KK
244,244,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,ein Krenz – will sie guck laß in mein Kastlock – könn sie da seh kurios Sack –,30,108,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,85.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
245,245,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (äfft ihn nach)",0,23,stage_direction,1,12,speech_part,,#kasperl,86.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
246,246,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Ab sie all schon g’sehen, die kurios Sack – ha – ha – ha – schön willkomm, Brüderl!",0,91,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,86.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
247,247,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"bin auch vor drey Jahren, mit so einem Lock hausiren gegangen.",92,154,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,86.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
248,248,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,155,156,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,86.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
249,249,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Auck?",0,13,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,87.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
250,250,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Richtig – ha!",0,21,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,88.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
251,251,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
        (bei Seite)",0,20,stage_direction,1,12,inner_speech,,#kasperl,88.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
252,252,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       da fällt mir ein Gedanke ein – hör du, Brüderl!",0,55,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,88.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
253,253,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,– komm du mit mir nach Haus –,56,85,character_speech,1,12,,"
       Kasperl.
      ",#kasperl,88.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
254,254,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Guck sie ernack in mein Lock – da kann sie seh –",0,56,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,89.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
255,255,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Arie.",0,13,stage_direction,1,12,speech_part,,#savojarde,89.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
256,256,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Schöne Rarität, schöne Spieliwerk –
       
       
        Hab sie nick gesehn, guck sie in mein Lock –
       
       
        Will sie seh die Marcus-Platz – he –
       
       
        Will sie seh n’ Bärenhaz – he –
       
       
        Will sie seh Adam und Ev –",0,289,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,89.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
257,257,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Wie sie geh spazier im Paradieß – he –
       
       
        Und die Engel komm – und gieb sie
       
       
        Ein Tritt, und jack sie n’aus – aha!",0,174,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,89.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
258,258,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,Komm sie dock – und guck sie in mein Lock.,199,241,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,89.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
259,259,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,242,243,character_speech,1,12,,"
       Savojarde.
      ",#savojarde,89.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
260,260,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (ab.)",0,13,stage_direction,1,12,speech_part,,#savojarde,89.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
261,261,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Kasperl allein.",0,22,stage_direction,1,13,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
262,262,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Der Thomas hat mir sein Haus verboten – von der Schrift, die er in Händen hat, hängt unser Glück oder Unglück ab – die Schrift muß ich also in meine Hände zu bekommen suchen; –  mein Gretl ist freylich n kleine Hex, die ich nimmer anschauen sollt – aber ist sie nur mein Weib – den vierschrötigen Bauerlimmel will ich ihr schon auf den Buckel schreiben.",0,361,character_speech,1,13,,"
       Kasperl.
      ",#kasperl,90.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
263,263,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,362,363,character_speech,1,13,,"
       Kasperl.
      ",#kasperl,90.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
264,264,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Arie.",0,13,stage_direction,1,13,speech_part,,#kasperl,90.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
265,265,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Was schern mich die Mädeln; ich lache dazu,
       
       
        Ich bin ja ein lustiger Alpenhirtenbue –
       
       
        Ich hab’ runde Wadeln, so fest wie ein Kern –
       
       
        Versteh mich aufs Küssen – wie d’städtische Herrn –
       
       
        Ich kann mich flink drehen im Kraise herum,
       
       
        Ich juchze und springe – Juh heisa – tom tum –
       
       
        Was schern ec.",0,449,character_speech,1,13,,"
       Kasperl.
      ",#kasperl,90.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
266,266,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (ab.)",0,13,stage_direction,1,13,speech_part,,#kasperl,90.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
267,267,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      (Zimmer bey dem Grafen.)",0,31,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
268,268,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Sophie allein.",0,21,stage_direction,1,14,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
269,269,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Noch kehrt er nicht zurück in meine Arme – und wie sich meine ganze Seele nach ihm sehnt – ich verließ die Stadt, um mich in den ländlichen unschuldigen Freuden der Dorfleute zu zerstreuen, und doch find ich um und um nichts, als Langeweile, wenn Karl nicht bey mir ist.",0,278,character_speech,1,14,,"
       Sophie
      ",#sophie,91.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
270,270,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,279,280,character_speech,1,14,,"
       Sophie
      ",#sophie,91.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
271,271,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Vorige, Therese.",0,23,stage_direction,1,15,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
272,272,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       So ganz allein, gnädiges Fräulein!",0,42,character_speech,1,15,,"
       Therese.
      ",#therese,92.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
273,273,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"und wenn ich recht sehe, so haben sie gar geweint.",43,93,character_speech,1,15,,"
       Therese.
      ",#therese,92.0,UNKNOWN,suffering,negative,emotions of suffering and empathy,comedy,KK
274,274,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,94,95,character_speech,1,15,,"
       Therese.
      ",#therese,92.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
275,275,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       O gutes Mädchen!",0,24,character_speech,1,15,,"
       Sophie.
      ",#sophie,93.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
276,276,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"ich zähle jeden Augenblick, ihn zu sehen.",25,66,character_speech,1,15,,"
       Sophie.
      ",#sophie,93.0,UNKNOWN,joy,positive,emotions of pleasure,comedy,KK
277,277,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"Wo find’ ich ihn, den Geliebten meiner Seele – komm – laß mich ihn aufsuchen, laß mich ihm sagen, wie sehr ich ihn liebe – wie sehr ich mich nach seiner Umarmung sehne.",67,235,character_speech,1,15,,"
       Sophie.
      ",#sophie,93.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
278,278,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,–,236,237,character_speech,1,15,,"
       Sophie.
      ",#sophie,93.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
279,279,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Arie.",0,13,stage_direction,1,15,speech_part,,#sophie,93.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
280,280,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Nur Karl ist mein Lust und Freude,
       
       
        Kaum daß ich um und bey ihm bin –
       
       
        Empfind’ ich nichts von Gram und Leide –
       
       
        Die ganze Welt ist mir so schön –
       
       
        Karl ist mein Alles – er allein,
       
       
        Soll ewig mein Geliebter seyn.",0,344,character_speech,1,15,,"
       Sophie.
      ",#sophie,93.0,UNKNOWN,love,positive,emotions of affection,comedy,KK
281,281,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (ab.)",0,13,stage_direction,1,15,speech_part,,#sophie,93.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
282,282,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Therese, allein.",0,23,stage_direction,1,16,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
283,283,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Das arme Fräulein!",0,26,character_speech,1,16,,"
       Therese.
      ",#therese,94.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
284,284,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"Sie ist zu bedauren – ich zweifle sehr, ob sie wieder so zärtlich und treu von dem Baron geliebt wird, – aber – wie ich immer sag – so sind die gottlosen Mütter –",27,189,character_speech,1,16,,"
       Therese.
      ",#therese,94.0,UNKNOWN,compassion,negative,emotions of suffering and empathy,comedy,KK
285,285,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Arie.",0,13,stage_direction,1,16,speech_part,,#therese,94.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
286,286,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       
        Die Männer – die Männer – die Männer –
       
       
        Sind leider – nichts als Männer –
       
       
        Sie halten nichts – versprechen viel –
       
       
        Und sind wie s’Wetter im April –
       
       
        Wie der Wind
       
       
        So geschwind
       
       
        Sich um Häuserspitzen drehet,
       
       
        Ist auch nur
       
       
        Lieb und Schwur
       
       
        Gar zu bald verwehet.",0,484,character_speech,1,16,,"
       Therese.
      ",#therese,94.0,UNKNOWN,abhorrence,negative,emotions of rejection,comedy,KK
287,287,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"–
       
       
        Ach – die Männer ec.",485,531,character_speech,1,16,,"
       Therese.
      ",#therese,94.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
288,288,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       (ab.)",0,13,stage_direction,1,16,speech_part,,#therese,94.0,UNKNOWN,no_annotation,no_annotation,no_annotation,comedy,KK
289,289,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
      Max, mit einer Flinte, die er laden will.",0,48,stage_direction,1,17,pre_speech,,,,,no_annotation,no_annotation,no_annotation,comedy,KK
290,290,Kasperl/Huber_Kasperl der lustige Schaafhirt_korr.csv,"
       Recht ist recht – aber Tag und Nacht draußen in Wind und Wetter durch den Wald spazieren, ist nicht recht.",0,114,character_speech,1,17,,"
       Max.
      ",#max,95.0,UNKNOWN,anger,negative,emotions of rejection,comedy,KK
